Last_Report_Year,TRS_ID,System_Name,City,State,UZA_Name,UZA,UZA_Area_SQ_Miles,UZA_Population,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
2008,6090,Lower Rio Grande Valley Development Council,McAllen,TX,"McAllen, TX",70,314,"523,144",,,,,,,,,"$135,374","$154,950","$181,214","$217,502","$225,417","$230,917","$35,159","$130,935","$298,074","$364,004"
2008,6091,Hill Country Transit District,San Saba,TX,"Killeen, TX",177,64,"167,976",,,,,,,,,,,"$126,128","$152,041","$250,855","$236,793","$243,856","$183,341","$260,153","$257,186"
2006,6092,ATC / Vancom,Dallas,TX,"Dallas-Fort Worth-Arlington, TX",6,"1,407","4,145,659",,,,,,,,,,,"$1,111,968","$28,514","$1,242,216","$1,452,425","$1,504,636","$1,801,688",,
2008,6094,The Lawton Area Transit System,Lawton,OK,"Lawton, OK",287,55,"89,556",,,,,,,,,,,,,,"$137,127","$149,062","$182,316","$210,384","$221,595"
2008,6095,Golden Crescent Regional Planning Commission,Victoria,TX,"Victoria, TX",375,51,"61,529",,,,,,,,,,,,,,"$32,084","$40,991","$53,575","$68,612","$95,630"
2008,6096,Cleveland Area Rapid Transit, Norman,OK,"Norman, OK",296,30,"86,478",,,,,,,,,,,,,,,"$203,928","$115,293","$121,361","$139,117"
2008,6097,Midland-Odessa Urban Transit District,Odessa,TX,"Odessa, TX",240,53,"111,395",,,,,,,,,,,,,,"$131,414","$193,007","$252,800","$259,414","$301,955"
2008,6099,City of McAllen - McAllen Express Transit,McAllen,TX,"McAllen, TX",70,314,"523,144",,,,,,,,,,,,,,,,$0,,
2008,6101,Denton County Transportation Authority,Lewisville,TX,"Denton-Lewisville, TX",105,122,"299,823",,,,,,,,,,,,,,,,"$1,844,421","$2,417,412","$2,730,888"
2008,6102,Concho Valley Transit District,San Angelo,TX,"San Angelo, TX",293,46,"87,969",,,,,,,,,,,,,,,,,"$193,863","$171,945"
2008,6103,Fort Bend County Public Transportation,Sugar Land,TX,"Houston, TX",10,"1,295","3,822,509",,,,,,,,,,,,,,,,,"$163,461","$237,840"
2008,6107,"Texoma Area Paratransit System, Inc",Sherman,TX,"Sherman, TX",407,32,"56,168",,,,,,,,,,,,,,,,,"$956,113","$504,200"
2008,7001,StarTran,Lincoln,NE,"Lincoln, NE",134,78,"226,582","$897,470","$876,217","$845,244","$819,434","$863,181","$942,254","$1,083,173","$1,111,882","$1,056,894","$991,518","$986,635","$1,209,458","$1,181,941","$1,364,363","$1,134,826","$1,316,143","$1,358,536","$1,350,502"
2008,7002,Transit Authority of Omaha,Omaha,NE,"Omaha, NE-IA",56,226,"626,623","$4,305,169","$4,163,259","$4,051,497","$3,970,635","$3,841,025","$4,021,025","$4,182,072","$3,926,669","$3,212,397","$3,634,576","$4,019,402","$3,675,233","$4,096,505","$3,851,113","$4,000,683","$4,107,528","$4,082,019","$4,689,672"
2008,7003,City Utilities of Springfield ,Springfield,MO,"Springfield, MO",140,114,"215,004","$497,339","$453,766","$352,107","$354,456","$353,190","$346,041","$406,602","$434,558","$449,748","$485,309","$493,046","$494,683","$506,074","$501,111","$537,400","$614,980","$659,808","$886,505"
2008,7005,Kansas City Area Transportation Authority,Kansas City,MO,"Kansas City, MO-KS",29,584,"1,361,744","$7,740,198","$8,031,592","$7,801,215","$8,039,345","$7,396,253","$7,821,734","$7,756,598","$7,833,296","$7,894,106","$8,092,230","$8,651,704","$8,026,878","$7,318,753","$7,038,061","$7,713,408","$9,326,273","$10,132,628","$11,392,258"
2008,7006,Bi-State Development Agency,St. Louis,MO,"St. Louis, MO-IL",17,829,"2,077,662","$23,198,046","$22,895,366","$22,179,231","$23,672,230","$25,835,655","$25,968,989","$27,691,590","$28,335,585","$32,724,974","$32,356,073","$31,896,543","$32,849,363","$33,384,302","$33,442,204","$35,922,850","$38,389,980","$42,776,384","$45,489,586"
2008,7007,Bettendorf Transit System,Bettendorf,IA,"Davenport, IA-IL",118,124,"270,626","$32,620","$36,920","$30,969","$31,624","$36,113","$7,212","$42,787","$44,090","$41,277","$41,295","$38,242","$36,444","$35,964","$35,112","$40,169","$56,656","$61,037","$64,270"
2008,7008,Cedar Rapids Transit,Cedar Rapids,IA,"Cedar Rapids, IA",184,59,"155,334","$454,369","$432,655","$429,990","$420,125","$440,569","$446,459","$500,479","$617,402","$703,856","$613,671","$635,382","$627,092","$675,751","$838,488","$877,101","$954,989","$1,004,232","$1,575,115"
2008,7009,Davenport Public Transit,Davenport,IA,"Davenport, IA-IL",118,124,"270,626","$295,251","$292,088","$295,286","$290,946","$296,238","$268,802","$256,238","$289,569","$291,800","$300,723","$271,494","$295,075","$341,896","$379,402","$364,007","$387,241","$396,448","$372,645"
2008,7010,Des Moines Area Regional Transit Authority,Des Moines,IA,"Des Moines, IA",85,140,"370,505","$1,879,263","$1,931,095","$1,995,619","$2,278,746","$2,350,944","$2,803,171","$2,986,809","$3,309,385","$3,605,410","$3,786,685","$3,789,886","$3,787,437","$3,661,454","$5,122,227","$5,080,256","$5,622,507","$6,485,654","$6,857,140"
2008,7011,City of Dubuque,Dubuque,IA,"Dubuque, IA-IL",357,30,"65,251","$258,005","$218,433","$159,250","$149,432","$154,448","$197,947","$215,283","$190,683","$187,476","$195,174","$193,312","$173,273","$110,645","$285,058","$311,376","$304,117","$283,941","$254,501"
2008,7012,Sioux City Transit System,Sioux City,IA,"Sioux City, IA-NE-SD",250,53,"106,119","$414,178","$485,139","$510,748","$472,950","$565,928","$481,577","$595,527","$586,627","$479,969",,"$643,469","$751,125","$539,310","$551,964","$582,113","$919,787","$128,862","$770,075"
2008,7013,Metropolitan Transit Authority of Black Hawk County,Waterloo,IA,"Waterloo, IA",244,53,"108,298","$267,633","$263,726","$322,329","$327,841","$324,659",,"$457,465","$543,307","$566,662","$609,044","$608,421","$630,775","$615,729","$642,920","$605,281","$728,601","$762,065","$817,536"
2008,7014,Topeka Metropolitan Transit Authority,Topeka,KS,"Topeka, KS",198,70,"142,411","$522,076","$523,465","$541,692","$590,323","$569,632","$595,347","$623,255","$624,589","$655,642","$660,124","$683,709","$726,428","$705,278","$718,958","$787,178","$890,335","$877,383","$823,772"
2008,7015,Wichita Transit,Wichita,KS,"Wichita, KS",76,179,"422,301","$1,081,541","$1,111,395","$1,098,497","$1,048,390","$1,220,065","$1,439,782","$1,488,752","$1,542,137","$1,570,708","$1,595,829","$1,647,178","$1,473,170","$1,693,481","$5,437,678","$2,260,668","$1,792,993","$1,777,745","$2,581,857"
2008,7016,Columbia Transit,Columbia,MO,"Columbia, MO",260,52,"98,779","$124,960","$120,986","$114,014","$122,861","$134,857","$145,439","$159,738","$190,119","$203,846","$191,215","$196,604","$186,647","$206,291","$189,749","$105,034",$0,"$220,265","$307,025"
2008,7018,Iowa City Transit,Iowa City,IA,"Iowa City, IA",298,36,"85,247","$671,670","$653,874","$665,532","$696,028","$675,179","$696,709","$820,295","$688,752","$688,782","$664,416","$670,186","$762,980","$786,978","$845,635","$879,532","$926,522","$963,186","$918,683"
2008,7019,University of Iowa,Iowa City,IA,"Iowa City, IA",298,36,"85,247","$40,142","$30,779","$31,189","$33,195","$25,000","$552,343","$25,000","$25,000","$25,000","$55,977","$50,377",$0,$0,$0,$0,$0,$0,$0
2008,7030,Coralville Transit System,Coralville,IA,"Iowa City, IA",298,36,"85,247","$184,323","$183,478","$193,413","$193,589",,,,,,,,,,,"$287,449","$329,778","$365,957","$375,609"
2008,7032,St. Joseph Transit,St. Joseph,MO,"St. Joseph, MO-KS",317,39,"77,231","$133,848","$127,563","$130,422","$129,989","$130,201","$138,148","$133,226","$132,338","$140,209","$136,485","$120,629","$94,376","$104,054","$113,360","$98,458","$118,891","$145,895","$231,936"
2008,7033,City of Lawrence - Lawrence Transit System,Lawrence,KS,"Lawrence, KS",311,23,"79,647",,,,,,,,,,,"$102,865","$127,171","$133,489","$151,258","$165,023","$173,500","$216,864","$285,547"
2008,7035,"Johnson County Kansas, aka: Johnson County Transit",Olathe,KS,"Kansas City, MO-KS",29,584,"1,361,744",$0,"$218,662",$0,"$209,041","$174,261","$440,333","$489,449","$527,704","$517,308","$553,211","$603,599","$549,141","$592,970","$618,317","$678,932","$775,856","$919,746","$1,195,992"
2007,7036,Missouri State University,Springfield,MO,"Springfield, MO",140,114,"215,004",,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$924,695",,
2008,7041,Ames Transit Agency,Ames,IA,"Ames, IA",444,16,"50,726",,,,,,,,,,,,"$677,476","$180,595","$193,305","$211,689","$230,080","$265,887","$294,861"
2008,7043,City of Jefferson,Jefferson City,MO,"Jefferson City, MO",419,38,"53,714",,,,,,,,,,,,,,,"$316,368","$376,981","$435,477","$485,083"
2008,7044,Parking & Transit Department,Lawrence,KS,"Lawrence, KS",311,23,"79,647",,,,,,,,,,,,,,,,,$0,$0
2008,7045,Johnson County SEATS,Coralville,IA,"Iowa City, IA",298,36,"85,247",,,,,,,,,,,,,,,,,,$0
2008,8001,Utah Transit Authority,Salt Lake City,UT,"Salt Lake City, UT",42,231,"887,650","$7,653,788","$7,907,349","$8,005,423","$8,225,392","$9,736,690","$10,905,273","$12,340,705","$12,998,882","$13,561,319","$15,167,569","$16,184,270","$18,817,879","$18,805,671","$20,376,512","$21,741,008","$23,921,123","$23,156,671","$34,748,201"
2008,8002,Su Tran LLC dba: Sioux Falls Transit,Sioux Falls,SD,"Sioux Falls, SD",214,46,"124,269","$313,512","$337,837","$357,096","$436,343","$482,023","$549,517","$530,841","$522,271","$565,967","$578,447","$578,818","$551,485","$556,670","$577,029","$605,163","$682,364","$627,586","$679,459"
2008,8003,Fargo Metropolitan Area Transit,Fargo,ND,"Fargo, ND-MN",197,46,"142,477","$207,137","$209,520","$207,597","$224,896","$227,795",,,"$332,400","$326,471","$394,974","$410,893","$380,716","$421,723","$461,630","$488,168","$610,032","$615,454",$0
2008,8004,Billings Metropolitan Transit,Billings,MT,"Billings, MT",257,46,"100,317","$223,331","$220,281","$208,438","$179,667","$175,681","$213,795","$248,726","$226,500","$246,304","$493,142","$474,535","$459,959","$468,685","$464,793","$466,597","$496,731","$481,228","$489,035"
2008,8005,Mountain Metropolitan Transit,Colorado Springs,CO,"Colorado Springs, CO",73,197,"466,122","$1,121,895","$1,321,820","$1,327,492","$1,351,754","$1,336,861","$1,473,470","$1,470,320","$1,513,734","$1,671,587","$1,909,838","$1,955,670","$2,062,614","$2,222,610","$1,924,190","$2,020,774","$3,064,383","$3,294,844","$4,103,893"
2008,8006,Denver Regional Transportation District,Denver,CO,"Denver-Aurora, CO",20,499,"1,984,889","$22,635,761","$22,769,913","$24,008,616","$24,441,159","$27,941,802","$31,835,376","$36,746,800","$41,695,920","$44,140,301","$45,474,675","$47,143,873","$49,967,114","$51,319,917","$56,112,544","$58,962,330","$67,822,659","$78,598,485","$89,942,987"
2008,8007,Pueblo Transit System,Pueblo,CO,"Pueblo, CO",216,54,"123,351","$244,259","$242,877","$258,240","$246,613","$227,504","$228,073","$256,428","$307,037","$327,026","$334,968","$356,454","$354,538","$479,767","$377,090","$535,942","$480,454","$524,750","$622,854"
2008,8008,Cities Area Transit,Grand Forks,ND,"Grand Forks, ND-MN",404,17,"56,573","$172,756","$189,645","$181,492","$169,097","$225,932","$264,061","$226,214","$226,901","$208,179","$261,149","$216,660","$149,458","$249,388","$241,578","$249,089","$144,437","$271,571","$309,577"
2008,8009,Missoula Urban Transportation District,Missoula,MT,"Missoula, MT",343,36,"69,491","$197,773","$222,430","$215,245","$203,703","$208,031","$231,041","$250,458","$237,860","$258,798","$342,699","$328,272","$359,169","$380,142","$366,902","$406,020","$416,194","$458,849","$477,037"
2008,8010,City of Greeley - Transit Services,Greeley,CO,"Greeley, CO",275,34,"93,879","$121,894","$135,187","$147,341","$172,554","$189,595","$197,342","$197,527","$199,917","$166,657","$189,231","$203,669","$214,769","$250,082","$254,573","$261,641","$292,399","$319,823","$400,989"
2008,8011,Transfort ,Fort Collins,CO,"Fort Collins, CO",146,84,"206,757","$89,725","$89,500","$512,290","$518,833","$633,086","$700,375","$848,504","$946,377","$866,881","$1,150,964","$988,419","$692,653","$1,112,137","$1,042,360","$1,017,125","$992,208","$1,102,313","$1,247,941"
2008,8012,Great Falls Transit District,Great Falls,MT,"Great Falls, MT",363,29,"64,387","$129,896",,,"$148,210","$153,033","$150,226","$126,075","$134,921",,"$161,189","$170,445","$176,422","$197,800","$188,795","$192,031","$232,252","$256,937","$267,688"
2008,8013,City of Casper,Casper,WY,"Casper, WY",397,26,"57,719","$41,416",$0,$0,$0,$0,"$81,288",,,,,,,,,"$67,438","$117,156","$97,878","$111,480"
2008,8014,Rapid Transit System,Rapid City,SD,"Rapid City, SD",352,30,"66,780","$43,886","$71,827","$110,301","$136,260","$148,395","$170,432","$203,029","$209,450","$224,699","$219,771","$221,481","$217,858","$215,469","$242,458","$251,726","$270,344","$325,191","$367,777"
2008,8016,Mesa County,Grand Junction,CO,"Grand Junction, CO",277,56,"92,362",$0,$0,$0,$0,$0,"$116,705","$117,837","$71,071","$70,588","$65,696","$99,822",$0,"$129,975","$196,687","$207,900","$223,425","$247,112","$305,545"
2008,8019,Bis-Man Transit Board,Bismarck,ND,"Bismarck, ND",322,34,"74,991",$0,$0,$0,$0,"$244,234","$281,181","$280,848","$306,052","$293,857","$306,150","$307,677","$314,898","$315,349","$385,098","$413,882","$449,995","$386,527","$448,073"
2008,8020,The City of Cheyenne Transit Program,Cheyenne,WY,"Cheyenne, WY",346,34,"68,202",$0,"$45,621","$45,939","$60,600","$64,382","$68,732","$81,106","$90,231","$92,630","$98,166","$88,040","$109,867","$93,471","$90,728","$111,824","$119,580","$135,217","$128,499"
2007,8021,"City of Logan, dba: The Logan Transit District",Logan,UT,"Logan, UT",318,38,"76,187",,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,
1999,8022,"Laidlaw Transit Services, Inc Transit Services, Inc.",Commerce City,CO,"Denver, CO",22,459,"1,517,977",,,,,,,"$640,494","$2,404,054","$2,061,447",,,,,,,,,
2000,8023,"Atlantic Paratrans of Colorado, Inc. (APCO)",Staten Island,NY,"Denver, CO",22,459,"1,517,977",,,,,,,,,,"$310,720",,,,,,,,
2001,8024,Special Transportation for Boulder County Inc.,Boulder,CO,"Denver, CO",22,459,"1,517,977",,,,,,,,,,"$369,998","$221,971",,,,,,,
2008,8025,City of Loveland Transit,Loveland,CO,"Fort Collins, CO",146,84,"206,757",,,,,,,,,,,,,"$83,173","$62,023","$71,457","$83,462","$82,440","$84,804"
2008,8028,Cache Valley Transit District,Logan,UT,"Logan, UT",318,38,"76,187",,,,,,,,,,,,,,,,,$0,$0
2008,9001,Regional Transportation Commission of Washoe County,Reno,NV,"Reno, NV",101,119,"303,689","$3,449,255","$3,682,441","$3,933,199","$4,628,698","$4,785,843","$4,917,954","$5,279,109","$5,695,822","$5,534,387","$5,534,729","$5,869,359","$5,533,168","$5,687,499","$6,282,905","$6,682,263","$7,395,611","$7,634,036","$7,831,548"
2008,9002,City and County of Honolulu Department of Transportation Services,Honolulu,HI,"Honolulu, HI",51,154,"718,182","$18,791,431","$19,573,386","$20,457,483","$24,590,574","$25,753,233","$31,468,642","$30,717,291","$30,186,939","$28,795,246","$28,063,195","$27,987,462","$32,023,406","$31,563,198","$35,086,588","$41,362,462","$41,531,437","$43,343,304","$43,631,508"
2008,9003,San Francisco Bay Area Rapid Transit District,Oakland,CA,"San Francisco-Oakland, CA",12,527,"3,228,605","$98,527,042","$98,588,424","$101,227,515","$101,390,347","$102,842,951","$123,691,285","$149,464,741","$163,098,351","$173,485,664","$194,291,204","$213,259,843","$193,701,172","$191,385,802","$220,391,192","$233,651,427","$256,238,519","$282,079,624","$308,852,291"
2008,9004,Golden Empire Transit District,Bakersfield,CA,"Bakersfield, CA",82,110,"396,125","$1,454,738","$1,501,093","$1,539,969","$1,734,780","$2,050,758","$2,328,539","$2,427,569","$2,529,309","$2,881,060","$3,174,039","$3,879,780","$3,787,302","$3,731,097","$3,686,142","$3,724,610","$3,959,790","$4,207,513","$4,510,167"
2008,9006,Santa Cruz Metropolitan Transit District,Santa Cruz,CA,"Santa Cruz, CA",183,55,"157,348","$4,159,885","$3,917,145","$3,752,901","$3,920,413","$4,197,270","$4,288,584","$4,708,538","$5,013,369","$5,115,241","$5,312,454","$5,467,480","$5,484,487","$5,460,884","$6,626,050","$6,707,503","$5,864,477","$7,292,017","$7,785,942"
2008,9007,Modesto Area Express,Modesto,CA,"Modesto, CA",100,86,"310,945","$896,863","$945,395","$1,112,171","$982,429","$1,094,805","$1,266,375","$1,435,255","$1,613,230","$1,900,794","$1,982,869","$2,288,666","$2,182,081","$2,071,655","$1,967,046","$1,980,513","$2,333,238","$2,321,886","$2,478,524"
2008,9008,Santa Monica's Big Blue Bus,Santa Monica,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487","$6,399,248","$6,765,035","$6,495,840","$6,339,755","$6,444,272","$6,649,241","$6,921,484","$7,432,130","$7,786,100","$7,875,453","$8,361,494","$8,208,472","$9,850,090","$9,762,331","$9,185,518","$9,816,461","$9,724,891","$10,911,033"
2008,9009,San Mateo County Transit District,San Carlos,CA,"San Francisco-Oakland, CA",12,527,"3,228,605","$9,292,666","$10,665,480","$11,442,910","$11,357,245","$12,094,207","$13,748,589","$14,216,990","$14,388,270","$15,895,710","$15,196,211","$15,918,895","$14,804,339","$15,298,269","$14,566,904","$14,888,363","$17,255,931","$17,856,803","$18,218,435"
2008,9010,Torrance Transit System,Torrance,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487","$1,671,966","$1,670,475","$1,767,535","$1,774,523","$1,938,938","$2,376,057","$2,725,705","$2,784,199","$2,721,921","$2,805,503","$2,690,508","$2,639,792","$2,526,952","$2,449,524","$2,398,646","$2,412,426","$2,532,329","$2,670,956"
2008,9012,San Joaquin Regional Transit District,Stockton,CA,"Stockton, CA",99,74,"313,392","$1,460,328","$1,632,530","$1,772,645","$1,647,652","$2,026,903","$2,385,044","$2,739,720","$3,047,381","$3,376,742","$3,828,155","$3,796,568","$4,108,092","$4,355,658","$4,213,798","$4,333,994","$4,278,377","$4,110,098","$4,764,550"
2008,9013,Santa Clara Valley Transportation Authority,San Jose,CA,"San Jose, CA",24,260,"1,538,312","$15,623,163","$18,702,083","$18,841,309","$18,343,336","$19,884,440","$22,253,652","$24,487,414","$28,238,037","$28,355,272","$34,106,694","$35,767,609","$33,582,458","$33,440,967","$32,970,627","$34,575,117","$37,183,014","$38,173,722","$38,697,574"
2008,9014,Alameda-Contra Costa Transit District,Oakland,CA,"San Francisco-Oakland, CA",12,527,"3,228,605","$38,027,162","$33,927,943","$28,721,016","$33,231,740","$33,448,610","$37,275,963","$37,027,009","$40,795,683","$41,420,892","$45,324,294","$48,662,595","$38,438,644","$42,234,970","$45,784,339","$44,739,940","$48,969,669","$50,924,225","$52,278,481"
2008,9015,San Francisco Municipal Railway,San Francisco,CA,"San Francisco-Oakland, CA",12,527,"3,228,605","$79,820,000","$82,387,000","$90,117,050","$97,178,492","$93,416,915","$94,745,896","$98,007,253","$97,887,826","$97,650,762","$102,074,643","$104,176,343","$98,196,206","$98,850,432","$115,526,877","$121,588,377","$135,966,007","$142,993,651","$151,531,553"
2008,9016,"Golden Gate Bridge, Highway and Transportation District",San Francisco,CA,"San Francisco-Oakland, CA",12,527,"3,228,605","$15,067,038","$15,762,264","$16,290,136","$16,862,327","$15,878,762","$17,376,969","$18,142,853","$18,904,395","$20,428,731","$21,538,274","$22,386,070","$18,364,269","$20,050,805","$15,638,202","$21,390,409","$23,420,295","$25,803,165","$25,228,628"
2008,9017,City of Santa Rosa,Santa Rosa,CA,"Santa Rosa, CA",111,102,"285,408","$756,733","$775,790","$752,708","$877,967","$930,735","$1,069,473","$1,230,655","$1,285,155","$1,348,365","$1,469,264","$1,489,397","$1,579,452","$1,577,132","$1,535,699","$1,550,948","$1,591,848","$1,636,802","$1,678,911"
2008,9019,Sacramento Regional Transit District,Sacramento,CA,"Sacramento, CA",28,369,"1,393,498","$12,213,716","$12,776,859","$13,285,061","$15,388,219","$15,173,732","$16,156,479","$16,938,031","$17,402,677","$17,890,658","$19,849,545","$22,377,920","$22,380,929","$21,320,367","$22,774,802","$21,971,914","$25,985,599","$28,087,818","$30,969,121"
2008,9020,Santa Barbara Metropolitan Transit District,Santa Barbara,CA,"Santa Barbara, CA",155,60,"196,263","$3,101,156","$3,067,396","$3,044,332","$3,258,398","$3,387,708","$3,588,482","$4,336,560","$4,646,652","$4,863,063","$5,037,138","$5,393,731","$5,390,086","$5,584,024","$6,216,329","$6,700,177","$7,121,416","$7,415,070","$8,037,440"
1993,9021,Los Angeles County Metropolitan Transportation Authority (LACMTA),Los Angeles,CA,"Los Angeles, CA",2,"1,966","11,402,946","$236,221,357","$222,211,294","$202,290,303",,,,,,,,,,,,,,,
2008,9022,Norwalk Transit System,Norwalk,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487","$624,016","$384,755","$339,570","$312,936","$327,254","$432,552","$494,121","$526,040","$556,324","$630,091","$750,488","$778,436","$876,819","$1,025,037","$1,050,807","$1,185,710","$1,131,619","$1,187,692"
2008,9023,Long Beach Transit,Long Beach,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487","$8,435,582","$9,380,361","$8,946,615","$8,798,412","$9,529,122","$11,221,367","$11,213,565","$11,911,197","$12,569,176","$12,665,927","$12,601,278","$12,511,612","$12,325,308","$12,589,237","$12,738,452","$14,452,813","$14,142,616","$14,698,472"
2005,9024,City of La Mirada Transit,La Mirada,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487","$37,477","$44,764","$52,951","$52,864","$55,749","$61,311","$63,481","$69,874","$63,323","$63,837","$64,855","$761,360","$538,157","$43,902","$56,726",,,
2008,9026,San Diego Metropolitan Transit System,San Diego,CA,"San Diego, CA",15,782,"2,674,436","$20,155,494","$23,717,138","$24,349,558","$25,486,540","$24,726,526","$24,923,473","$24,015,321","$24,786,434","$24,691,690","$24,099,715","$24,572,080","$30,775,188","$23,758,457","$22,500,658","$21,383,098","$22,263,739","$69,315,094","$75,938,626"
2008,9027,Fresno Area Express,Fresno,CA,"Fresno, CA",64,139,"554,923","$4,030,356","$4,030,767","$3,970,133","$4,103,968","$4,332,713","$4,617,243","$4,782,157","$5,414,291","$5,766,635","$6,416,132","$6,631,696","$7,827,716","$7,574,554","$7,428,738","$7,769,047","$7,475,227","$7,933,195","$8,995,350"
2008,9028,City of Vallejo Transportation Program,Vallejo,CA,"Vallejo, CA",181,34,"158,967",$0,"$1,500,702","$1,647,680","$1,804,052","$1,938,089","$3,539,420","$3,717,392","$4,582,336","$6,047,082","$7,034,341","$7,889,168","$7,560,807","$7,412,871","$7,611,997","$8,076,021","$9,994,433","$10,602,625","$10,883,409"
2008,9029,Omnitrans,San Bernardino,CA,"Riverside-San Bernardino, CA",25,439,"1,506,816","$3,122,690","$4,884,589","$4,936,656","$4,923,005","$4,897,737","$5,588,945","$6,698,355","$8,028,241","$8,959,201","$10,450,728","$10,860,438","$12,120,264","$11,566,648","$12,075,736","$11,836,939","$7,982,861","$12,390,813","$9,907,699"
2008,9030,North County Transit District,Oceanside,CA,"San Diego, CA",15,782,"2,674,436","$6,433,074","$6,208,551","$6,325,896","$6,457,808","$7,068,415","$9,069,322","$10,199,735","$11,297,344","$11,295,653","$11,698,723","$12,010,078","$12,829,620","$12,916,070","$14,314,726","$15,164,742","$15,901,987","$16,527,927","$17,402,899"
2008,9031,Riverside Transit Agency,Riverside,CA,"Riverside-San Bernardino, CA",25,439,"1,506,816","$1,752,025","$2,357,429","$2,147,482","$2,380,311","$2,697,871","$3,100,576","$3,370,398","$3,700,373","$3,947,647","$4,601,806","$5,383,456","$5,495,126","$5,368,812","$5,534,326","$6,004,808","$7,145,885","$7,783,459","$8,288,668"
2008,9032,City of Phoenix Public Transit Department dba Valley Metro,Phoenix,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",$0,"$258,034","$182,679","$15,065,426","$13,811,315","$17,714,130","$17,701,054","$17,701,217","$17,683,672","$20,402,453","$22,986,635","$20,619,206","$21,063,743","$22,788,750","$25,308,743","$27,049,046","$28,552,109","$30,978,085"
2008,9033,City of Tucson,Tucson   ,AZ,"Tucson, AZ",50,291,"720,425","$4,966,626","$5,040,555","$5,214,740","$5,114,846","$5,638,316","$5,678,317","$6,224,153","$6,295,210","$6,343,587","$6,491,924","$7,505,158","$7,055,139","$7,679,964","$7,784,924","$7,985,121","$8,682,244","$9,206,175","$9,804,594"
2008,9034,City of Glendale Transit,Glendale,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049","$87,146","$91,038","$83,964","$79,860","$73,696","$65,771","$68,704","$321,916","$272,112","$403,333","$518,763","$519,630","$1,004,513","$1,249,289","$1,303,353","$1,497,413","$1,357,582","$136,716"
2008,9035,Gold Coast Transit,Oxnard,CA,"Oxnard, CA",91,76,"337,591","$1,175,086","$1,253,885","$1,239,069","$1,367,620","$1,405,221","$1,591,693","$1,741,849","$1,908,600","$1,938,446","$2,076,118","$2,107,237","$2,074,067","$2,132,355","$2,671,557","$2,459,632","$2,656,931","$2,798,084","$2,843,606"
2008,9036,Orange County Transportation Authority,Orange,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487","$25,609,206","$28,988,189","$28,388,000","$24,975,892","$25,461,417","$27,608,965","$28,623,217","$31,028,929","$33,033,381","$37,529,658","$39,710,275","$8,898,259","$5,682,229","$42,756,233","$46,598,193","$51,101,202","$52,660,291","$52,785,906"
2008,9039,Culver City Municipal Bus Lines,Culver City,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487","$1,406,523","$1,594,651","$1,513,187","$1,520,812","$1,548,708","$1,634,457","$1,760,065","$1,874,684","$1,917,947","$1,940,247","$2,050,238","$2,129,795","$2,241,859","$2,506,121","$2,546,908","$2,731,738","$2,800,617","$2,881,323"
2008,9041,Montebello Bus Lines,Montebello,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487","$2,855,916","$2,763,329","$2,622,071","$2,735,845","$2,765,504","$2,927,301","$3,050,712","$3,232,457","$3,320,696","$3,499,789","$4,590,999","$4,901,106","$5,677,423","$6,491,246","$5,235,095","$5,431,757","$5,595,508","$5,678,290"
2008,9042,City of Gardena Transportation Department,Gardena,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487","$1,259,316","$1,235,658","$1,242,922","$1,245,875","$1,263,788","$1,636,711","$1,992,627","$2,070,701","$2,123,279","$2,168,096","$2,201,397","$2,138,122","$2,043,776","$2,088,887","$1,953,516","$1,994,265","$1,991,006","$2,336,471"
2008,9043,City of Commerce Municipal Buslines,Commerce,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2008,9044,City of Arcadia Transit,Arcadia,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",$0,"$94,122","$97,506","$91,152","$93,475","$84,287","$85,743","$85,261","$89,940","$79,000","$74,003","$88,890","$96,261","$88,992","$89,785","$76,856","$74,421","$67,825"
2008,9045,Regional Transportation Commission of Southern Nevada,Las Vegas,NV,"Las Vegas, NV",31,286,"1,314,357","$7,010,252","$8,088,101","$1,253,362",,,,,,,,"$36,120,763","$30,467,182","$33,572,832","$37,287,980","$38,889,692","$43,338,624","$46,771,435","$50,885,136"
