Last_Report_Year,TRS_ID,System_Name,City,State,UZA_NAME,UZA,UZA_Area_SQ_Miles,UZA_Population,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007
2007,4104,"Senior Resource Association, Inc.",Vero Beach,FL,"Vero Beach-Sebastian, FL",220,81,"120,962",,,,,"$206,097","$340,182","$344,782","$413,970","$481,706","$538,106","$568,336","$585,968","$638,918","$914,220",,"$803,077","$650,637"
2007,4105,Department of Transportation and Public Works,San Juan,PR,"San Juan, PR",500,892,"2,216,616",,,,$0,"$302,179","$253,589","$200,024","$178,128","$176,897","$201,679","$161,566",$0,$0,$0,$0,$0,"$742,600"
2001,4106,Comsis Mobility Services ,Miami,FL,"Miami--Hialeah, FL",16,353,"1,914,660",,,,$0,$0,$0,$0,$0,$0,,$0,,,,,,
2007,4108,Research Triangle Regional Public Transportation Authority,Research Triangle Park,NC,"Durham, NC",109,157,"287,796",,,,,"$297,818",$0,"$2,816",$0,"$853,921","$1,511,748",$0,"$727,525","$2,888,864","$2,539,656","$3,690,446","$2,915,666","$2,726,992"
1995,4109,"B & L Services, Inc. ",Fort Lauderdale,FL,"Fort Lauderdale--Hollywood--Pompano Beach, FL",26,327,"1,238,134",,,,,$0,,,,,,,,,,,,
2007,4110,Charleston Area Regional Transportation Authority,Charleston,SC,"Charleston-North Charleston, SC",75,231,"423,410",,,,,,$0,"$967,848","$2,804,627","$683,588","$4,010,007","$3,225,958","$3,426,938","$3,381,353","$1,831,206","$1,720,029","$3,331,790","$2,845,788"
2007,4111,Morgan County Area Transportation System,Decatur,AL,"Decatur, AL",433,28,"52,315",,,,,,,"$152,308",,,,,,$0,,"$355,156","$185,503","$231,638"
2007,4113,"Council on Aging of Martin County, Inc.",Stuart,FL,"Port St. Lucie, FL",117,169,"270,774",,,,,,,"$236,349","$252,458","$320,707","$309,310","$504,225","$687,732","$663,794","$849,734","$681,201","$738,057","$924,397"
2007,4120,"City of Ocala, Florida",Ocala,FL,"Ocala, FL",246,89,"106,542",,,,,,,,,"$331,618","$384,518","$269,578","$488,929","$762,200","$639,471","$842,916","$1,008,803","$979,816"
2007,4127,Polk County Transit Services Division - Polk County Board of County Commissioners,Bartow,FL,"Lakeland, FL",151,121,"199,487",,,,,,,,,,"$221,126","$1,072,262","$878,842","$1,370,088","$1,916,001","$1,900,105","$1,715,142","$1,429,448"
2007,4128,Okaloosa County Board of County Commissioners,Fort Walton Beach,FL,"Fort Walton Beach, FL",191,97,"152,741",,,,,,,,,,$0,"$74,228","$218,166","$238,757","$195,400","$346,284","$645,486","$362,453"
2007,4129,Charlotte County Transit Division,Punta Gorda,FL,"North Port-Punta Gorda, FL",218,89,"122,421",,,,,,,,,,,"$338,150","$532,075","$665,143","$627,047","$1,011,243","$948,607","$952,765"
2007,4130,Macon-Bibb County Transit Authority,Macon,GA,"Macon, GA",203,81,"135,170",,,,,,,,,,,,"$732,272","$1,156,858","$1,264,395","$1,408,212","$1,529,535","$1,546,377"
2007,4131,Davidson County Transportation,Lexington,NC,"High Point, NC",205,94,"132,844",,,,,,,,,,,,$0,,,,,
2007,4132,Goldsboro-Wayne Transportation Authority,Goldsboro,NC,"Goldsboro, NC",396,44,"57,915",,,,,,,,,,,"$142,593",,,,,,
2007,4133,Guildford County Transportation,Greensboro,NC,"Greensboro, NC",121,135,"267,884",,,,,,,,,,,,,,,"$20,872","$127,000","$74,345"
2006,4134,"Advanced Transportation Solutions, LLC",Miami,FL,"Miami, FL",5,"1,116","4,919,036",,,,,,,,,,,$0,$0,$0,$0,$0,$0,
2007,4135,Georgia Regional Transportation Authority,Atlanta,GA,"Atlanta, GA",11,"1,963","3,499,840",,,,,,,,,,,,"$1,123,091","$1,995,994","$3,856,293","$6,810,428","$7,111,076","$6,530,012"
2007,4138,Gwinnett County Board of Commissioners,Lawrenceville,GA,"Atlanta, GA",11,"1,963","3,499,840",,,,,,,,,,,,"$487,620","$1,041,639","$1,499,277","$1,921,134","$1,318,580","$2,383,579"
2007,4140,Collier Area Transit,Naples,FL,"Bonita Springs-Naples, FL",138,150,"221,251",,,,,,,,,,,,,,,"$221,704","$384,360","$1,033,862"
2007,4141,Central Midlands Regional Transit Authority,Columbia,SC,"Columbia, SC",77,269,"420,537",,,,,,,,,,,,,$0,"$1,626,024","$1,605,896","$781,640","$1,360,971"
2007,4142,City of Canton Transit,Canton,GA,"Atlanta, GA",11,"1,963","3,499,840",,,,,,,,,,,,,$0,$0,$0,$0,$0
2007,4143,Town of Cary,Cary,NC,"Raleigh, NC",66,320,"541,527",,,,,,,,,,,,,,"$504,203","$520,502","$165,614","$668,139"
2007,4146,Hernando County Board of County Commissioners,Brooksville,FL,"Brooksville, FL",255,84,"102,193",,,,,,,,,,,,,,,"$680,319","$769,595","$813,553"
2007,4147,NC State University Transportation Department,Raleigh,NC,"Raleigh, NC",66,320,"541,527",,,,,,,,,,,,,,,$0,$0,$0
2007,4148,"Tri-County Community Council, Inc.",Bonifay,FL,"Panama City, FL",207,102,"132,419",,,,,,,,,,,,,,"$152,585","$94,874","$186,715","$166,536"
2007,4152,"Miami Lakes - VPSI, Inc.",Miami Lakes,FL,"Miami, FL",5,"1,116","4,919,036",,,,,,,,,,,,,,,$0,$0,$0
2007,4153,"Marietta - VPSI, Inc.",Marietta,GA,"Atlanta, GA",11,"1,963","3,499,840",,,,,,,,,,,,,,,$0,$0,$0
2007,4155,"St Johns County, Florida,  Board of County Commissioners",St. Augustine,FL,"St. Augustine, FL",422,35,"53,519",,,,,,,,,,,,,,,,,"$211,697"
2007,4157,Clayton County Board of Commissioners,Jonesboro,GA,"Atlanta, GA",11,"1,963","3,499,840",,,,,,,,,,,,,,,,,"$863,845"
2007,4158,Lake County Board of County Commissioners,Tavares,FL,"Leesburg-Eustis, FL",263,71,"97,497",,,,,,,,,,,,,,,,,"$300,858"
2007,4159,Regional Transportation Authority,Nashville,TN,"Nashville-Davidson, TN",48,431,"749,935",,,,,,,,,,,,,,,,,"$1,665,109"
2007,4161,Cherokee County Board of Commissioners,Canton,GA,"Atlanta, GA",11,"1,963","3,499,840",,,,,,,,,,,,,,,,,$0
2007,5001,City of Appleton - Valley Transit,Appleton,WI,"Appleton, WI",163,73,"187,683","$838,000","$816,523","$740,514","$844,501","$722,827","$526,657","$539,238","$936,301","$1,054,449","$1,148,418","$1,972,112","$1,574,989","$1,730,428","$1,751,364","$1,733,896","$2,144,161","$2,244,365"
2007,5002,Green Bay Metro,Green Bay,WI,"Green Bay, WI",164,82,"187,316","$748,483","$818,028","$792,657","$820,826","$712,594","$579,814","$703,753","$971,608","$1,114,294","$1,156,099","$1,363,990","$1,830,130","$2,066,655","$1,932,174","$2,182,855","$2,555,694","$2,532,397"
2007,5003,Kenosha Transit,Kenosha,WI,"Kenosha, WI",241,42,"110,942","$547,300","$549,883","$540,839","$581,883",,"$416,187","$535,734","$939,815","$909,888","$1,115,760","$1,296,513","$1,526,068","$1,852,526","$1,605,483","$1,747,377","$1,996,296","$2,127,489"
2007,5004,LaCrosse Municipal Transit Utility,LaCrosse,WI,"La Crosse, WI-MN",285,40,"89,966","$487,777","$491,260","$452,681","$441,774","$412,715","$351,874","$351,847","$586,417","$658,665","$738,614","$828,502","$1,034,053","$1,223,235","$1,284,046","$1,345,696","$1,589,217","$1,654,676"
2007,5005,Metro Transit System,Madison,WI,"Madison, WI",95,114,"329,533","$1,276,334","$1,243,524","$1,199,862","$1,334,543","$1,348,584","$716,815","$841,351","$3,035,475","$5,084,223","$3,740,146","$3,490,771","$3,797,360","$4,300,733","$4,835,916","$4,840,216","$5,127,174","$5,348,904"
2007,5006,Belle Urban System - Racine,Racine,WI,"Racine, WI",209,46,"129,545","$857,080","$907,228","$830,760",,"$750,889","$586,475","$674,835","$922,845","$970,307","$1,385,066","$1,497,564","$1,930,471","$2,012,173","$1,769,756","$1,887,324","$2,216,514","$2,259,278"
2007,5008,Milwaukee County Transit System,Milwaukee,WI,"Milwaukee, WI",32,487,"1,308,913","$5,563,148","$5,531,108","$5,440,591","$5,583,697","$5,469,049","$3,278,882","$5,706,238","$6,619,925","$9,195,887","$10,959,426","$17,668,862","$13,595,470","$16,663,696","$17,711,167","$20,022,801","$18,492,998","$20,368,820"
2007,5009,Oshkosh Transit System,Oshkosh,WI,"Oshkosh, WI",336,27,"71,070","$403,252","$463,990","$441,242","$463,651","$421,512","$307,274","$353,162","$480,085","$496,140","$603,076","$646,981","$880,126","$990,706","$989,869","$1,114,938","$1,388,004","$1,355,474"
2007,5010,Metro Regional Transit Authority,Akron,OH,"Akron, OH",60,308,"570,215","$2,179,933","$2,145,711","$2,289,597","$2,567,846","$2,268,752","$1,862,038","$1,425,878","$2,923,384","$2,423,517","$2,294,654","$2,723,040","$3,154,720","$5,062,564","$4,808,598","$4,556,093","$4,507,059","$4,570,868"
2007,5011,Stark Area Regional Transit Authority,Canton,OH,"Canton, OH",122,143,"266,595","$1,152,339","$1,146,738","$1,089,091","$1,152,000","$978,478","$539,119","$528,973",$0,$0,"$54,488",$0,"$323,025","$124,961","$775,000",$0,"$1,716,465","$1,711,511"
2007,5012,Southwest Ohio Regional Transit Authority,Cincinnati,OH,"Cincinnati, OH-KY-IN",26,672,"1,503,262","$4,491,222","$4,374,003","$3,986,238","$4,391,770","$4,177,586","$3,220,086","$3,256,734","$10,116,680","$13,276,183","$17,570,105","$13,694,079","$15,142,164","$13,748,078","$12,564,617","$12,068,637","$11,051,534","$11,807,456"
2007,5015,The Greater Cleveland Regional Transit Authority,Cleveland,OH,"Cleveland, OH",21,647,"1,786,647","$9,910,333","$9,053,015","$8,952,934","$8,985,173","$7,954,317","$4,167,399","$4,166,235","$773,143","$3,121,321","$5,778,800","$11,971,042","$11,436,340","$21,790,424","$16,488,296","$28,903,041","$25,938,236","$27,700,000"
2007,5016,Central Ohio Transit Authority,Columbus,OH,"Columbus, OH",36,398,"1,133,193","$4,363,157","$4,339,693","$4,528,585","$5,528,453","$4,075,260","$2,260,167","$3,472,689","$1,974,780","$9,756,581","$11,236,197","$11,388,826","$12,400,518","$10,874,105","$10,687,631","$11,055,758","$10,866,698","$11,479,652"
2007,5017,Greater Dayton Regional Transit Authority,Dayton,OH,"Dayton, OH",52,324,"703,444","$2,903,339","$2,887,726","$2,885,565","$2,884,311","$2,669,843","$1,647,686","$1,545,178","$722,756","$3,478,311","$7,363,273","$8,327,591","$13,013,213","$11,940,856","$11,374,659","$12,269,552","$11,907,297","$12,765,243"
1995,5018,Hamilton City Lines ,Hamilton,OH,"Hamilton, OH",193,53,"118,315","$453,965","$496,538","$527,292",,,,,,,,,,,,,,
2007,5019,City of Middletown - Middletown Transit System,Middletown,OH,"Middletown, OH",273,48,"94,355","$244,129","$237,367","$228,472","$252,387","$287,867","$269,780","$279,049","$301,266","$390,620","$408,010","$428,518","$336,609","$387,643","$420,589","$514,791","$535,566","$561,290"
2007,5020,Springfield City Area Transit,Springfield,OH,"Springfield, OH",286,44,"89,684",$0,"$331,685","$430,894","$480,874","$426,065","$405,763","$439,751","$461,639","$510,998","$687,111","$746,076","$806,966","$820,535","$868,880","$1,049,671","$997,998","$1,060,027"
2007,5021,Portage Area Regional Transportation Authority,Kent,OH,"Akron, OH",60,308,"570,215",,,,,,"$221,753",,"$149,987","$282,931","$388,113","$428,772","$388,753","$485,447","$334,756","$397,000",$0,"$364,105"
2007,5022,Toledo Area Regional Transit Authority,Toledo,OH,"Toledo, OH-MI",71,202,"503,008","$2,297,622","$2,336,928","$2,263,602","$2,278,684","$2,029,329","$1,115,180","$1,676,758","$2,104,985","$3,202,937","$3,406,023","$3,428,690","$3,746,748","$3,925,952","$4,112,343","$4,821,412","$4,778,450","$5,435,897"
2007,5024,Western Reserve Transit Authority,Youngstown,OH,"Youngstown, OH-PA",80,228,"417,437","$1,708,520","$1,601,348","$1,355,656","$1,776,796","$1,572,947","$824,093","$823,863","$996,376","$1,342,024","$2,452,172","$2,413,213","$1,311,485","$1,598,964","$1,495,879","$2,398,642","$1,690,194","$1,436,962"
2007,5025,Duluth Transit Authority,Duluth,MN,"Duluth, MN-WI",225,66,"118,265","$441,000","$399,358","$377,551","$388,644","$375,496","$361,968","$360,292","$362,090","$614,434","$636,405","$706,935","$1,034,052","$954,959","$1,007,223","$856,502","$1,106,584","$1,105,000"
2007,5026,City of Moorhead Transit,Moorhead,MN,"Fargo, ND-MN",197,46,"142,477","$231,915","$230,965",,"$231,474","$203,072","$152,339","$152,304","$179,503","$198,970","$163,000","$219,772","$267,176","$267,467","$237,670","$284,199","$384,510","$438,543"
2007,5027,Metro Transit,Minneapolis,MN,"Minneapolis-St. Paul, MN",16,894,"2,388,593","$7,300,495","$7,304,302","$9,672,756","$9,532,570","$3,615,314","$212,480","$5,645,178","$2,292,922","$4,211,474","$3,894,006","$7,193,775","$9,013,174","$12,719,806","$13,647,673","$14,668,274","$16,075,294","$16,835,912"
2007,5028,St. Cloud Metropolitan Transit Commission,St. Cloud,MN,"St. Cloud, MN",280,39,"91,305","$327,070","$483,901","$456,103","$485,605","$324,022","$243,016","$243,017","$284,158","$283,182","$450,574","$542,061","$629,729","$1,022,338","$928,805","$721,446","$1,509,957","$1,432,925"
2007,5029,Bay Metropolitan Transit Authority,Bay City,MI,"Bay City, MI",326,40,"74,048","$567,567","$619,080","$535,285","$649,677","$597,281","$457,085","$461,232","$343,114","$462,066","$631,020","$872,825","$761,825","$950,038","$1,071,675","$1,214,269","$1,369,296","$899,896"
2007,5030,Battle Creek Transit,Battle Creek,MI,"Battle Creek, MI",313,51,"79,135","$410,215","$391,444","$361,654","$426,874",$0,"$283,424","$283,424","$255,645","$313,820","$400,000","$484,281","$758,928","$937,476","$847,224","$775,197","$787,265","$819,659"
2007,5031,Suburban Mobility Authority for Regional Transportation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377","$8,210,315","$8,323,944","$8,162,754","$8,463,599","$7,224,836","$5,806,391","$9,610,122","$3,348,099","$5,114,909","$18,152,451","$16,962,347","$15,112,906","$15,618,389","$15,262,320","$14,920,686","$17,543,333","$17,086,456"
2007,5032,Mass Transportation Authority,Flint,MI,"Flint, MI",86,231,"365,096","$1,859,839","$2,051,097","$2,318,546","$1,536,585","$1,342,782","$703,176","$719,615","$221,133","$207,036","$1,900,000","$2,172,214","$3,474,590","$4,259,571","$4,314,839","$5,426,479","$5,148,340","$3,481,407"
2007,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080","$1,874,033","$1,994,862","$1,946,116","$2,087,706","$2,509,434","$2,545,483","$2,651,407","$1,649,023","$2,681,977","$3,066,888","$1,722,800","$1,405,192","$2,054,802","$2,270,700","$1,774,223","$2,106,634","$2,493,436"
2007,5034,City of Jackson Transportation Authority,Jackson,MI,"Jackson, MI",292,52,"88,050","$519,771","$530,773","$438,713","$630,643","$674,779","$509,813","$446,568","$431,806","$487,407","$504,583","$514,837","$599,655","$776,695","$798,655","$1,023,980","$1,294,058","$1,306,478"
2007,5035,Kalamazoo Metro Transit System,Kalamazoo,MI,"Kalamazoo, MI",161,108,"187,961","$959,340","$994,952","$961,334","$1,121,584","$978,954","$784,607","$882,623","$944,603","$693,725","$812,657","$196,130","$843,900","$1,042,802","$1,134,537","$1,543,645","$1,898,026","$2,295,979"
2007,5036,Capital Area Transportation Authority,Lansing,MI,"Lansing, MI",104,137,"300,032","$1,281,325","$1,269,615","$1,227,616","$1,408,883","$1,360,731","$903,647","$872,246","$811,900","$1,035,607","$1,094,937","$858,036","$1,904,284","$1,163,567","$2,129,599","$1,315,600","$1,284,326","$1,109,768"
2007,5037,Muskegon Area Transit System,Muskegon Heights,MI,"Muskegon, MI",185,100,"154,729","$609,896","$632,131","$606,963","$608,874","$587,889","$448,351","$450,672","$905,530","$756,694","$780,454","$975,015","$1,120,422","$1,322,390","$1,262,976","$1,335,041","$1,433,427","$1,334,796"
2007,5038,Niles Dial-A-Ride,Niles,MI,"South Bend, IN-MI",113,156,"276,498","$119,500","$119,500","$114,113","$115,000","$103,772","$52,980","$52,980",$0,$0,"$122,400",$0,"$127,339","$133,487","$120,965","$96,268","$84,470","$88,000"
2007,5039,Saginaw Transit Authority Regional Service,Saginaw,MI,"Saginaw, MI",200,74,"140,985","$961,179","$965,984","$903,590","$791,800",,"$618,245","$619,542","$627,563",$0,,"$735,378","$1,000,000","$2,000,530","$1,556,711","$1,605,418","$1,620,767","$1,622,453"
2007,5040,Ann Arbor Transportation Authority,Ann Arbor,MI,"Ann Arbor, MI",112,129,"283,904","$1,082,773","$1,186,076","$1,441,259","$1,430,194","$1,206,140","$837,016","$923,762","$493,810","$573,278","$714,393","$1,305,943","$1,268,255","$2,432,225","$1,996,590","$2,899,263","$2,377,112","$2,229,308"
2007,5041,City of Anderson Transportation System,Anderson,IN,"Anderson, IN",265,63,"97,038","$400,004","$474,535","$351,816","$372,972",,"$247,636","$338,636","$511,277","$536,835","$613,695","$779,751","$713,351",,"$684,436","$873,366","$911,435","$924,885"
2007,5042,East Chicago Transit,East Chicago,IN,"Chicago, IL-IN",3,"2,123","8,307,904",,"$162,130","$216,175","$230,549","$230,549","$200,577","$200,577","$211,591","$223,038","$301,405","$264,945","$278,034","$222,590","$239,315",,"$313,140","$323,635"
2007,5043,Metropolitan Evansville Transit System,Evansville,IN,"Evansville, IN-KY",142,106,"211,989","$920,917","$1,025,644","$892,238","$960,947","$1,033,364","$914,807","$686,105","$686,105","$1,060,545","$686,185","$971,133","$997,231","$1,656,410","$719,665","$607,999","$1,591,360","$2,288,336"
2007,5044,Fort Wayne Public Transportation Corporation,Fort Wayne,IN,"Fort Wayne, IN",110,135,"287,759","$1,143,262","$1,137,437","$1,148,827","$1,144,631","$1,044,666","$500,447","$701,445","$972,844","$450,000","$495,000","$790,260","$921,759","$1,006,575","$1,006,117","$1,427,315","$2,021,845","$2,008,247"
2007,5045,Gary Public Transportation Corporation,Gary,IN,"Chicago, IL-IN",3,"2,123","8,307,904","$2,000,628","$2,000,628","$2,000,628","$2,133,665","$2,394,794","$2,086,026","$2,355,295","$2,461,662","$3,159,832","$2,476,845","$2,651,561","$2,276,150","$2,818,581","$1,753,394","$2,758,418","$2,194,563","$786,033"
2007,5047,Bloomington-Normal Public Transit System,Bloomington,IL,"Bloomington-Normal, IL",237,37,"112,415","$614,899","$639,495","$641,050","$704,348","$704,348","$382,645","$382,645","$382,645","$823,694","$908,749","$923,137","$1,013,462","$1,151,510","$1,293,795","$1,274,293","$1,338,530","$1,375,883"
2007,5048,Northwest Indiana Community Action Corporation,Crown Point,IN,"Chicago, IL-IN",3,"2,123","8,307,904","$268,714","$185,877","$276,761","$162,725","$311,907",,"$284,266","$403,442","$310,194","$316,607","$447,378","$269,587","$320,891","$315,447","$353,845","$305,711","$225,143"
2000,5049,"Tradewinds Rehabilitation Center, Inc.",Gary,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087","$209,896","$182,529","$221,211","$229,876","$240,881",,,"$646,960","$537,991","$163,152",,,,,,,
2007,5050,Indianapolis and Marion County Public Transportation,Indianapolis,IN,"Indianapolis, IN",33,553,"1,218,919","$3,802,208","$3,794,565","$3,784,766","$3,846,234",$0,"$1,788,706","$1,811,926","$4,170,639","$6,130,945","$9,120,962","$10,457,192","$8,994,512","$10,737,532","$10,190,216","$12,151,019","$10,304,869","$10,711,837"
2007,5051,Greater Lafayette Public Transportation Corporation,Lafayette,IN,"Lafayette, IN",212,55,"125,738","$641,301","$636,510","$744,652","$1,071,431","$670,441","$500,798","$520,125","$160,231","$652,287","$1,276,260","$1,366,719","$1,128,971","$1,299,882","$932,166","$1,007,926","$1,409,762","$1,334,666"
2007,5052,South Bend Public Transportation Corporation,South Bend,IN,"South Bend, IN-MI",113,156,"276,498","$1,032,124","$1,026,574","$1,025,360","$1,028,058","$910,111","$679,080","$1,076,674","$609,134","$474,957","$504,302","$525,796","$695,724","$1,143,561","$1,290,661","$765,883","$921,903","$1,284,838"
2007,5053,Terre Haute Transit Utility,Terre Haute,IN,"Terre Haute, IN",312,43,"79,376","$399,847","$420,000","$417,939","$383,834","$429,768","$449,257","$471,150","$420,456","$340,362","$523,787","$603,042","$513,188","$502,449","$625,719","$667,700","$728,499","$742,518"
2007,5054,Muncie Indiana Transit System,Muncie,IN,"Muncie, IN",283,43,"90,673","$580,608","$573,058","$573,058","$573,058","$573,058","$364,462","$364,462","$364,462","$364,462","$504,519","$504,644","$580,000","$666,548","$600,000","$738,765","$1,358,839","$1,161,316"
2000,5055,City of Loves Park Transit System ,Loves Park,IL,"Rockford, IL",123,91,"207,826","$95,448","$95,083","$85,088","$83,969",,,"$38,500","$7,148","$103,148","$74,705",,,,,,,
2007,5056,Greater Peoria Mass Transit District,Peoria,IL,"Peoria, IL",127,123,"247,172","$748,947","$894,697","$810,842","$1,278,114","$858,598","$496,949","$528,824","$430,623","$765,254","$600,184","$975,000","$1,208,694","$1,006,087","$1,260,401","$1,902,184","$1,330,186","$1,300,000"
2007,5057,Rock Island County Metropolitan Mass Transit District,Moline ,IL,"Davenport, IA-IL",118,124,"270,626","$629,400","$732,958","$743,105","$777,133","$608,034","$312,799","$303,134","$211,082","$455,245","$331,472","$582,984","$1,171,368","$1,395,614","$1,360,995","$1,200,000","$1,397,243","$1,014,320"
2007,5058,Rockford Mass Transit District,Rockford,IL,"Rockford, IL",119,139,"270,414","$1,152,066","$875,000","$877,000","$877,000","$780,796","$408,427","$408,313","$391,389","$504,572","$374,000","$563,600","$628,711","$993,729","$1,139,498","$1,497,469","$1,311,555","$1,332,315"
2007,5059,Springfield Mass Transit District,Springfield,IL,"Springfield, IL",189,87,"153,516","$715,100","$672,092","$739,301","$753,650","$653,100","$653,000","$580,000","$580,828","$580,830","$580,830","$580,830","$580,830","$620,830","$640,800","$940,800","$640,800","$675,800"
2007,5060,Champaign-Urbana Mass Transit District,Urbana,IL,"Champaign, IL",215,41,"123,938","$868,800","$868,800","$867,401","$870,000","$870,000","$616,763","$600,000",$0,$0,"$17,623","$99,005","$3,043","$66,356","$12,281",$0,"$1,911,544","$3,233,052"
2007,5061,Decatur Public Transit System,Decatur,IL,"Decatur, IL",266,50,"96,454","$569,612","$598,413","$630,000","$630,000","$612,140","$450,000","$475,151","$450,000","$770,883","$801,814","$700,000","$830,626","$944,905","$987,992","$1,032,305","$1,198,652","$1,383,988"
2007,5065,Pekin Municipal Bus Service,Pekin,IL,"Peoria, IL",127,123,"247,172","$102,874","$113,579","$129,357","$126,088","$174,135","$90,201","$79,223","$95,747","$78,445","$132,064","$98,400",,,,,,
2007,5066,Chicago Transit Authority,Chicago,IL,"Chicago, IL-IN",3,"2,123","8,307,904","$41,509,199","$41,379,855","$41,364,130","$40,496,860","$37,030,000","$17,326,030","$17,249,000","$5,383,978",$0,$0,$0,$0,"$626,714","$21,972,004","$25,269,831","$53,946,466","$110,840,535"
1991,5074,Highland Park Transit ,Highland Park,IL,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",$0,,,,,,,,,,,,,,,,
2007,5088,Sheboygan Transit System,Sheboygan,WI,"Sheboygan, WI",344,26,"68,600","$523,449","$532,500","$498,896","$524,765","$468,867","$323,508","$383,219","$503,449","$743,011","$867,819","$925,573","$887,525","$989,571","$958,433","$1,042,073","$1,291,572","$1,456,708"
2007,5090,Richland County Transit,Mansfield,OH,"Mansfield, OH",310,51,"79,698","$460,281","$390,351","$415,050","$466,460","$379,680","$389,500","$484,486","$415,662","$593,747","$510,474","$721,212","$652,419","$706,313","$776,672","$744,488","$892,456","$916,619"
2007,5091,Wausau Area Transit System,Wausau,WI,"Wausau, WI",345,37,"68,221","$324,851","$337,029","$351,138","$368,301","$317,993","$242,370","$290,901","$411,945","$454,898","$472,274","$601,333","$741,310","$856,304","$808,859","$969,720","$1,244,393","$1,300,835"
2007,5092,City of Rochester Public Transportation,Rochester,MN,"Rochester, MN",281,40,"91,271","$451,676","$448,302","$423,569","$480,100","$382,911","$287,183","$294,376","$286,017","$287,183","$287,000","$358,480","$435,241","$518,019","$518,019","$542,816","$740,433","$740,433"
2007,5093,Allen County Regional Transit Authority,Lima,OH,"Lima, OH",325,46,"74,071","$295,278","$334,784","$341,183","$354,139",,,,,,,,,,,,,
2002,5094,Waukesha County Transit System,Waukesha,WI,"Milwaukee, WI",32,487,"1,308,913","$295,296","$185,131","$191,159","$226,347","$207,391","$140,732","$157,239","$554,161","$845,083","$1,594,010","$1,742,943","$1,224,241",,,,,
2007,5095,Lorain County Transit,Elyria,OH,"Lorain-Elyria, OH",157,88,"193,586","$757,456","$914,216","$512,852","$642,945","$747,179","$771,488","$832,941","$1,098,589","$1,365,852","$1,337,020","$1,041,709","$1,637,746","$2,449,219","$1,881,205","$2,227,164","$2,394,758","$2,107,479"
2007,5096,City of Waukesha Transit Commission,Waukesha,WI,"Milwaukee, WI",32,487,"1,308,913","$174,376","$185,131","$191,159","$192,904","$203,042","$250,227","$312,000","$354,521","$313,557","$305,621","$496,327","$565,670","$1,812,388","$1,987,274","$1,947,450","$1,911,977","$1,362,474"
2004,5097,Campus Bus Service,Kent,OH,"Akron, OH",60,308,"570,215","$233,423","$239,222","$219,302","$12,239","$7,350","$6,710","$6,132","$3,815","$9,000","$7,547","$5,968","$4,665","$16,254",$0,,,
2007,5099,Eau Claire Transit,Eau Claire,WI,"Eau Claire, WI",279,57,"91,393","$331,540","$321,135","$322,941","$333,943","$293,571","$222,646","$246,341","$458,474","$497,755","$573,320","$649,074","$891,003","$1,009,286","$1,026,115","$1,117,711","$1,378,169","$1,523,062"
2007,5102,Hammond Transit System,Hammond,IN,"Chicago, IL-IN",3,"2,123","8,307,904","$263,059","$263,059","$327,059","$348,807","$348,807","$303,462","$307,462","$427,889","$607,849","$683,490","$677,612","$720,180","$713,517","$683,322","$713,288","$777,140","$655,019"
2007,5103,North Township of Lake County Dial-A-Ride,Hammond,IN,"Chicago, IL-IN",3,"2,123","8,307,904",$0,$0,$0,$0,$0,$0,$0,"$3,400","$3,584",$632,"$8,637",,"$7,483","$24,718","$25,465","$27,501","$23,052"
2007,5104,Northern Indiana Commuter Transportation District,Chesterton,IN,"Chicago, IL-IN",3,"2,123","8,307,904","$2,034,016","$2,000,989","$2,000,989","$2,000,989","$2,134,050","$1,856,624","$1,856,624","$3,207,923","$2,814,977","$3,488,834","$3,807,293","$4,064,867","$4,109,280","$4,049,138","$2,406,216","$1,919,943","$4,412,260"
1997,5105,Portage Township Transportation ,Portage,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",$0,$0,$0,$0,$0,$0,,,,,,,,,,,
2007,5107,Henderson Area Rapid Transit,Henderson,KY,"Evansville, IN-KY",142,106,"211,989","$114,916",,,,,,,,,,,,,,,,
2007,5108,Janesville Transit System,Janesville,WI,"Janesville, WI",355,29,"66,034","$289,842","$299,481","$277,909","$295,013","$249,922","$188,627","$232,881","$305,965","$331,589","$355,047","$435,625","$551,356","$611,922","$584,141","$634,332","$772,257","$821,456"
2007,5109,City of Beloit Transit System,Beloit,WI,"Beloit, WI-IL",406,28,"56,462","$216,983","$224,230","$206,499","$218,752","$187,788","$110,100","$130,417","$231,818","$250,674","$261,419","$287,261","$356,613","$337,845","$406,844","$546,701","$567,072","$576,587"
2007,5110,Bloomington Public Transportation Corporation,Bloomington,IN,"Bloomington, IN",276,43,"92,456","$447,415","$444,992","$460,277","$556,571","$492,716","$369,217","$369,537","$369,537","$468,709","$469,862","$503,489","$477,553","$729,231","$518,713","$550,876","$857,662","$836,715"
1999,5112,Milwaukee County Paratransit System ,Milwaukee,WI,"Milwaukee, WI",27,512,"1,226,293","$967,211","$1,129,883","$879,073","$451,648","$480,149","$427,173","$423,435","$448,681","$470,748",,,,,,,,
