"Indent","Category","Source","Report","2000 (Corp)","2001 (Corp)","2002 (Corp)","2003 (Corp)","2004 (Corp)","2005 (Corp)","2006 (Corp)","2007 (Corp)","2008 (Corp)","2009 (Corp)","2010 (Corp)","2011 (Corp)","2012 (Corp)","2013 (Corp)","2014 (Corp)","2015 (Corp)","2016 (Corp)","2000 (Indv)","2001 (Indv)","2002 (Indv)","2003 (Indv)","2004 (Indv)","2005 (Indv)","2006 (Indv)","2007 (Indv)","2008 (Indv)","2009 (Indv)","2010 (Indv)","2011 (Indv)","2012 (Indv)","2013 (Indv)","2014 (Indv)","2015 (Indv)","2016 (Indv)","Expenditure Name","Expenditure Footnotes"
"#+",,"JCT",2005,,,,300,300,400,400,500,,,,,,,,,,,,,2800,3100,3400,3800,4400,,,,,,,,,,"Depreciation of rental housing in excess of alternative depreciation system",
"#+",,"JCT",2006,,,,,300,400,400,500,500,,,,,,,,,,,,,3000,3300,3700,4300,4900,,,,,,,,,"Depreciation of rental housing in excess of alternative depreciation system",
"#+",,"JCT",2007,,,,,,400,400,500,500,600,,,,,,,,,,,,,3400,3800,4300,4900,5600,,,,,,,,"Depreciation of rental housing in excess of alternative depreciation system",
"#+",,"JCT",2008,,,,,,,400,500,600,700,800,,,,,,,,,,,,,4000,4600,5300,6100,7000,,,,,,,"Depreciation of rental housing in excess of alternative depreciation system",
"#+",,"JCT",2009,,,,,,,,400,500,500,600,700,,,,,,,,,,,,,3900,4400,4900,5400,6000,,,,,,"Depreciation of rental housing in excess of alternative depreciation system",
"#+",,"JCT",2010,,,,,,,,,400,500,500,500,500,,,,,,,,,,,,,3800,4100,4800,4900,4800,,,,,"Depreciation of rental housing in excess of alternative depreciation system","This tax expenditure can be found in ""Major Provisions Not Classified as Tax Subsidies"" on page 69 in the JCT's FY2010 <a href=""http://www.jct.gov/publications.html?func=startdown&id=3642""><em>Estimates of Federal Tax Expenditures</em>.</a>"
"#+",,"JCT",2011,,,,,,,,,,400,500,500,500,400,,,,,,,,,,,,,4000,4500,4400,4200,3900,,,,"Depreciation of rental housing in excess of alternative depreciation system",
"#+",48,"Treasury",2001,120,135,160,180,200,230,,,,,,,,,,,,3865,4090,4340,4585,4775,4915,,,,,,,,,,,,"Accelerated depreciation on rental housing (normal tax method)",
"#+",49,"Treasury",2002,340,370,400,420,430,440,450,,,,,,,,,,,4400,4770,5120,5410,5610,5700,5760,,,,,,,,,,,"Accelerated depreciation on rental housing (normal tax method)",
"#+",47,"Treasury",2003,,390,410,440,450,460,470,480,,,,,,,,,,,4800,5030,5270,5340,5340,5250,5320,,,,,,,,,,"Accelerated depreciation on rental housing (normal tax method)",
"#+",47,"Treasury",2004,,,70,30,,,,,,,,,,,,,,,,1520,1050,330,,,,,,,,,,,,,"Accelerated depreciation on rental housing (normal tax method)",
"#+",47,"Treasury",2005,,,,50,,,,,,,,,,,,,,,,,1170,630,,,,,,,,,,,,,"Accelerated depreciation on rental housing (normal tax method)",
"#+",51,"Treasury",2006,,,,,,,,,,,,,,,,,,,,,,760,,,,,,,,,,,,,"Accelerated depreciation on rental housing (normal tax method)","The data found in the Corporation+Individuals section of the FY2006 Treasury Analytical Perspectives does not sum to the data presented in individual Corportaions and Individuals section due to what seems to be errors in rounding. "
"#+",67,"Treasury",2007,,,,,,650,710,760,840,910,960,1030,,,,,,,,,,,8960,9920,10710,11820,12910,13750,14890,,,,,,"Accelerated depreciation on rental housing (normal tax method)",
"#+",64,"Treasury",2008,,,,,,,640,680,720,770,820,870,930,,,,,,,,,,,9700,10560,11580,12710,13740,14920,16260,,,,,"Accelerated depreciation on rental housing (normal tax method)",
"#+",63,"Treasury",2009,,,,,,,,620,660,700,740,800,860,920,,,,,,,,,,,9240,10120,11060,11980,13770,15300,16630,,,,"Accelerated depreciation on rental housing (normal tax method)",
"#+",65,"Treasury",2010,,,,,,,,,600,620,640,730,770,820,880,,,,,,,,,,,9090,9530,10130,12890,13840,14950,16210,,,"Accelerated depreciation on rental housing (normal tax method)",
"#+",64,"Treasury",2011,,,,,,,,,,500,750,890,1020,1350,1410,1480,,,,,,,,,,,3360,3890,4980,6080,7030,7950,8490,,"Accelerated depreciation on rental housing (normal tax method)",
"#","Additional exemption for housing provided to individuals displaced by Hurricane Katrina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Taxable income is reduced by $500 for each Hurricane Katrina displaced individual to whom a taxpayer provides housing. The total for each taxpayer is capped at $2,000 and is reduced by any exemptions claimed under the provision for prior years. The exemption is available in 2005 and 2006, although a taxpayer may claim a person only once. No deduction is allowed if the taxpayer receives any rent or other amount (from any source) in connection with the provision of housing.</p>","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-109SPRT31188/pdf/CPRT-109SPRT31188.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2006, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2008,,,,,,,0,0,0,0,0,,,,,,,,,,,,,100,"<50",0,0,0,,,,,,,"Additional exemption for housing provided to individuals displaced by Hurricane Katrina",
"#","Capital gains exclusion on home sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Capital gains exclusion on home sales.&mdash;The baseline tax system would not allow deductions and exemptions to certain types of income. In contrast, under current law, a homeowner can exclude from tax up to $500,000 ($250,000 for singles) of the capital gains from the sale of a principal residence. The exclusion may not be used more than once every two years. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy11/pdf/spec.pdf""><em>Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2011</em>.</a>"
"#+",,"JCT",2001,0,0,0,0,,,,,,,,,,,,,,6000,6200,6400,6600,,,,,,,,,,,,,,"Exclusion of capital gains on sales of principal residences",
"#+",,"JCT",2002,0,0,0,0,0,,,,,,,,,,,,,12900,12900,13000,13100,13200,,,,,,,,,,,,,"Exclusion of capital gains on sales of principal residences",
"#+",,"JCT",2003,,0,0,0,0,0,,,,,,,,,,,,,13300,13400,13500,13600,13800,,,,,,,,,,,,"Exclusion of capital gains on sales of principal residences",
"#+",,"JCT",2004,,,0,0,0,0,0,,,,,,,,,,,,,13800,13800,13900,14000,14100,,,,,,,,,,,"Exclusion of capital gains on sales of principal residences",
"#+",,"JCT",2005,,,,0,0,0,0,0,,,,,,,,,,,,,17800,17900,18200,18400,18700,,,,,,,,,,"Exclusion of capital gains on sales of principal residences",
"#+",,"JCT",2006,,,,,0,0,0,0,0,,,,,,,,,,,,,17900,18000,18300,18500,18700,,,,,,,,,"Exclusion of capital gains on sales of principal residences",
"#+",,"JCT",2007,,,,,,0,0,0,0,0,,,,,,,,,,,,,22900,23700,24600,25400,26300,,,,,,,,"Exclusion of capital gains on sales of principal residences",
"#+",,"JCT",2008,,,,,,,0,0,0,0,0,,,,,,,,,,,,,24100,25200,25700,26300,27100,,,,,,,"Exclusion of capital gains on sales of principal residences",
"#+",,"JCT",2009,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,28500,29000,30100,31100,34900,,,,,,"Exclusion of capital gains on sales of principal residences",
"#+",,"JCT",2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,16800,15800,16900,19300,20900,,,,,"Exclusion of capital gains on sales of principal residences",
"#+",,"JCT",2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,15300,15300,17400,18800,19800,,,,"Exclusion of capital gains on sales of principal residences",
"#+",45,"Treasury",2001,0,0,0,0,0,0,,,,,,,,,,,,18540,19095,19670,20260,20870,21495,,,,,,,,,,,,"Capital gains exclusion on home sales",
"#+",46,"Treasury",2002,0,0,0,0,0,0,0,,,,,,,,,,,18540,19095,19670,20260,20870,21490,22140,,,,,,,,,,,"Capital gains exclusion on home sales",
"#+",44,"Treasury",2003,,0,0,0,0,0,0,0,,,,,,,,,,,19090,19670,20260,20860,21490,22140,22800,,,,,,,,,,"Capital gains exclusion on home sales",
"#+",44,"Treasury",2004,,,0,0,0,0,0,0,0,,,,,,,,,,,19670,20260,20860,21490,22140,22800,23480,,,,,,,,,"Capital gains exclusion on home sales",
"#+",44,"Treasury",2005,,,,0,0,0,0,0,0,0,,,,,,,,,,,20260,20860,21490,22140,22800,23480,24190,,,,,,,,"Capital gains exclusion on home sales",
"#+",47,"Treasury",2006,,,,,0,0,0,0,0,0,0,,,,,,,,,,,29730,32840,36270,40050,44240,54660,71960,,,,,,,"Capital gains exclusion on home sales",
"#+",63,"Treasury",2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,35990,39750,43900,48490,59900,78860,87100,,,,,,"Capital gains exclusion on home sales",
"#+",60,"Treasury",2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,35270,37030,38890,40830,42870,45010,47270,,,,,"Capital gains exclusion on home sales",
"#+",59,"Treasury",2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,31480,33050,34710,36440,38260,40180,42180,,,,"Capital gains exclusion on home sales",
"#+",61,"Treasury",2010,,,,,,,,,,,,,,,,,,,,,,,,,,30090,27980,30460,39530,49550,54720,60440,,,"Capital gains exclusion on home sales",
"#+",60,"Treasury",2011,,,,,,,,,,,,,,,,,,,,,,,,,,,23500,23860,31300,39510,43640,48200,53230,,"Capital gains exclusion on home sales",
"#","Credit for homebuyer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Credit for homebuyer.&mdash;The baseline tax system would not allow credits for particular activities, investments, or industries. Instead, it generally would seek to tax uniformly all returns from investment-like activities. In contrast, the Tax Code allows a tax credit for home buyers on purchases before May 1, 2010. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy11/pdf/spec.pdf""><em>Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2011</em>.</a>"
"#+",,"JCT",2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,300,13600,,,,,,,,"First-time homebuyer credit ","Includes both refundable and nonrefundable amounts. This refundable amount can be found on page 50 in the JCT's FY2010 <a href=""http://www.jct.gov/publications.html?func=startdown&id=3642""><em>Estimates of Federal Tax Expenditures</em>.</a>"
"#+",,"JCT",2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,8700,900,,,,,,,"First-time homebuyer credit ","Estimate includes refundability associated with the outlay effects found on page 46 of the JCT FY2011 <a href=""http://www.jct.gov/publications.html?func=startdown&id=3642""><em>Estimates of Federal Tax Expenditures</em>.</a> "
"#+",67,"Treasury",2010,,,,,,,,,,,,,,,,,,,,,,,,,,9530,1230,,,,,,,,"Credit for first-time homebuyer",
"#+",66,"Treasury",2011,,,,,,,,,,,,,,,,,,,,,,,,,,,9730,16540,1530,,,,,,"Credit for homebuyer",
"#","Credit for low-income housing investments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Low-income housing credit.&mdash;The baseline tax system would uniformly tax all returns to investments and not allow credits for particular activities, investments, or industries. However, under current law taxpayers who invest in certain low-income housing are eligible for a tax credit. The credit rate is set so that the present value of the credit is equal to 70 percent for new construction and 30 percent for (1) housing receiving other Federal benefits (such as tax-exempt bond financing), or (2) substantially rehabilitated existing housing. The credit can exceed these levels in certain statutorily defined and State designated areas where project development costs are higher. The credit is allowed in equal amounts over 10 years and is generally subject to a volume cap. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy11/pdf/spec.pdf""><em>Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2011</em>.</a>"
"#+",,"JCT",2001,1400,1500,1700,1900,,,,,,,,,,,,,,2600,2800,3100,3400,,,,,,,,,,,,,,"Tax credit for low-income housing",
"#+",,"JCT",2002,1300,1400,1400,1400,1400,,,,,,,,,,,,,2500,2600,2600,2700,2700,,,,,,,,,,,,,"Tax credit for low-income housing",
"#+",,"JCT",2003,,2700,2700,2900,3000,3200,,,,,,,,,,,,,1100,1200,1200,1300,1400,,,,,,,,,,,,"Tax credit for low-income housing",
"#+",,"JCT",2004,,,2700,2900,3000,3200,3300,,,,,,,,,,,,,1200,1200,1300,1400,1400,,,,,,,,,,,"Tax credit for low-income housing",
"#+",,"JCT",2005,,,,2900,3000,3200,3300,3400,,,,,,,,,,,,,1200,1300,1400,1400,1500,,,,,,,,,,"Tax credit for low-income housing",
"#+",,"JCT",2006,,,,,3000,3200,3300,3500,3700,,,,,,,,,,,,,1300,1400,1400,1500,1600,,,,,,,,,"Tax credit for low-income housing",
"#+",,"JCT",2007,,,,,,3300,3400,3500,3600,3700,,,,,,,,,,,,,1400,1500,1500,1600,1700,,,,,,,,"Tax credit for low-income housing",
"#+",,"JCT",2008,,,,,,,3400,3600,3800,4100,4400,,,,,,,,,,,,,1400,1500,1600,1700,1900,,,,,,,"Tax credit for low-income housing",
"#+",,"JCT",2009,,,,,,,,4400,4600,4900,5300,5700,,,,,,,,,,,,,700,700,700,800,800,,,,,,"Tax credit for low-incoming housing",
"#+",,"JCT",2010,,,,,,,,,4800,5100,5500,5900,6300,,,,,,,,,,,,,600,600,700,700,700,,,,,"Credit for low-income housing",
"#+",,"JCT",2011,,,,,,,,,,8000,4700,4900,5400,5900,,,,,,,,,,,,,300,300,200,200,200,,,,"Credit for low-income housing ","Estimate includes refundability associated with the outlay effects found on page 46 of the JCT FY2011 <a href=""http://www.jct.gov/publications.html?func=startdown&id=3642""><em>Estimates of Federal Tax Expenditures</em>.</a> Estimate includes low-income housing grant election."
"#+",47,"Treasury",2001,2290,2395,2475,2555,2615,2655,,,,,,,,,,,,765,800,825,850,870,885,,,,,,,,,,,,"Credit for low-income housing investments",
"#+",48,"Treasury",2002,2410,2490,2600,2710,2850,2960,3070,,,,,,,,,,,800,820,860,890,940,980,1010,,,,,,,,,,,"Credit for low-income housing investments",
"#+",46,"Treasury",2003,,2420,2500,2600,2730,2860,2990,3100,,,,,,,,,,,800,830,860,900,950,990,1030,,,,,,,,,,"Credit for low-income housing investments",
"#+",46,"Treasury",2004,,,2630,2760,2910,3060,3190,3330,3490,,,,,,,,,,,660,690,730,760,800,830,870,,,,,,,,,"Credit for low-income housing investments",
"#+",46,"Treasury",2005,,,,3450,3640,3810,3990,4150,4350,4560,,,,,,,,,,,2760,2910,3050,3190,3320,3480,3650,,,,,,,,"Credit for low-income housing investments",
"#+",50,"Treasury",2006,,,,,2930,3080,3210,3350,3510,3690,3880,,,,,,,,,,,730,770,800,840,880,920,970,,,,,,,"Credit for low-income housing investments",
"#+",66,"Treasury",2007,,,,,,3300,3450,3610,3790,4000,4210,4440,,,,,,,,,,,580,610,640,670,710,740,780,,,,,,"Credit for low-income housing investments",
"#+",63,"Treasury",2008,,,,,,,3980,4200,4440,4730,5010,5280,5550,,,,,,,,,,,440,460,500,520,560,590,620,,,,,"Credit for low-income housing investments",
"#+",62,"Treasury",2009,,,,,,,,4660,4980,5360,5720,6040,6330,6590,,,,,,,,,,,370,400,420,460,480,510,530,,,,"Credit for low-income housing investments",
"#+",64,"Treasury",2010,,,,,,,,,2960,3480,4050,4620,5210,5800,6390,,,,,,,,,,,250,270,290,300,310,330,340,,,"Credit for low-income housing investments",
"#+",63,"Treasury",2011,,,,,,,,,,3610,5400,5860,6330,7160,7510,7630,,,,,,,,,,,190,280,310,330,380,400,400,,"Credit for low-income housing investments",
"#","Credit for rehabilitation of historic structures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Certified expenditures used to substantially rehabilitate certified historic structures qualify for a 20-percent tax credit. The building must be depreciable. That is, it must be used in a trade or business, or held for the production of income. It may be used for offices, for commercial, industrial or agricultural enterprises, or for rental housing. The building may not serve exclusively as the owner’s private residence.</p>

<p>The costs of acquiring an historic building, or an interest in such a building, such as a leasehold interest, are not qualifying expenditures. The costs of facilities related to an existing building, such as a parking lot, also are not qualifying expenditures. Expenditures incurred by a lessee do not qualify for the credit unless the remaining lease term on the date the rehabilitation is completed is at least as long as the applicable recovery period under the general depreciation rules.</p>

<p>Certified historic structures are either individually registered in the National Register of Historic Places, or they are structures certified by the Secretary of the Interior as having historic significance that are located in a registered historic district. </p>","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2001,400,400,400,400,,,,,,,,,,,,,,100,100,100,100,,,,,,,,,,,,,,"Tax credit for rehabilitation of historic structures",
"#+",,"JCT",2002,300,400,400,400,400,,,,,,,,,,,,,100,100,100,100,100,,,,,,,,,,,,,"Tax credit for rehabilitation of historic structures",
"#+",,"JCT",2003,,300,400,400,400,400,,,,,,,,,,,,,100,100,100,100,100,,,,,,,,,,,,"Tax credit for rehabilitation of historic structures",
"#+",,"JCT",2004,,,400,400,400,400,400,,,,,,,,,,,,,100,100,100,100,100,,,,,,,,,,,"Tax credit for rehabilitation of historic structures",
"#+",,"JCT",2005,,,,400,400,400,400,400,,,,,,,,,,,,,100,100,100,100,100,,,,,,,,,,"Tax credit for rehabilitation of historic structures",
"#+",,"JCT",2006,,,,,400,400,400,400,400,,,,,,,,,,,,,100,100,100,100,100,,,,,,,,,"Tax credit for rehabilitation of historic structures",
"#+",,"JCT",2007,,,,,,200,300,300,300,300,,,,,,,,,,,,,100,100,100,100,100,,,,,,,,"Tax credit for rehabilitation of historic structures",
"#+",,"JCT",2008,,,,,,,300,300,300,300,300,,,,,,,,,,,,,100,100,100,100,100,,,,,,,"Tax credit for rehabilitation of historic structures",
"#+",,"JCT",2009,,,,,,,,300,300,300,400,400,,,,,,,,,,,,,100,100,200,200,200,,,,,,"Tax credit for rehabilitation of historic structures",
"#+",,"JCT",2010,,,,,,,,,300,300,300,400,400,,,,,,,,,,,,,100,100,100,200,200,,,,,"Credit for rehabilitation of historic structures",
"#+",,"JCT",2011,,,,,,,,,,300,400,400,400,400,,,,,,,,,,,,,100,100,200,200,200,,,,"Credit for rehabilitation of historic structures",
"#","Credit for rehabilitation of structures, other than historic structures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Qualified expenditures made to substantially rehabilitate a non-historic, non-residential building are eligible for a 10-percent tax credit. Only expenditures on buildings placed in service before 1936 are eligible. A building that was moved after 1935 is ineligible. Expenditures made during any 24-month period must exceed the greater of $5,000 or the adjusted basis (cost less depreciation taken) of the building. There is no upper limit on the rehabilitation expenditures that can be claimed. The property must be depreciable. The basis must be reduced by the full amount of the credit. The tax credit may be claimed for the tax year in which the rehabilitated building is placed in service.</p>","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2008,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,100,100,100,100,100,,,,,,,"Tax credit for rehabilitation of structures, other than historic structures",
"#+",,"JCT",2009,,,,,,,,"<50","<50","<50",1000,1000,,,,,,,,,,,,,100,100,100,200,200,,,,,,"Tax credit for rehabilitation of structures, other than historic structures",
"#+",,"JCT",2010,,,,,,,,,"<50","<50","<50",1000,1000,,,,,,,,,,,,,100,100,200,200,200,,,,,"Credit for rehabilitation of structures, other than historic structures",
"#+",,"JCT",2011,,,,,,,,,,"<50","<50",100,100,100,,,,,,,,,,,,,100,100,100,200,200,,,,"Credit for rehabilitation of structures, other than historic structures",
"#","Deductibility of mortgage interest on owner-occupied homes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Interest on owner-occupied homes.&mdash;The baseline tax system would allow the write-off of expenses incurred in earning income. It would not allow the deductibility of expenses when income or the return on investments are not taxed. In contrast, the Tax Code provides that owner-occupants of homes may deduct mortgage interest on their primary and secondary residences as itemized nonbusiness deductions even though the value of owneroccupied housing services is not included in a taxpayer's taxable income. In general, the mortgage interest deduction is limited to interest on debt no greater than the owner's basis in the residence, and is also limited to interest on debt of no more than $1 million. Interest on up to $100,000 of other debt secured by a lien on a principal or second residence is also deductible, irrespective of the purpose of borrowing, provided the debt does not exceed the fair market value of the residence. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy11/pdf/spec.pdf""><em>Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2011</em>.</a>"
"#+",,"JCT",2001,0,0,0,0,,,,,,,,,,,,,,50400,52400,54500,56800,,,,,,,,,,,,,,"Deduction for mortgage interest on owner-occupied residences",
"#+",,"JCT",2002,0,0,0,0,0,,,,,,,,,,,,,55200,57700,60200,62800,65500,,,,,,,,,,,,,"Deduction for mortgage interest on owner-occupied residences",
"#+",,"JCT",2003,,0,0,0,0,0,,,,,,,,,,,,,62700,66000,69100,72400,76100,,,,,,,,,,,,"Deduction for mortgage interest on owner-occupied residences",
"#+",,"JCT",2004,,,0,0,0,0,0,,,,,,,,,,,,,66500,69800,72100,76500,80500,,,,,,,,,,,"Deduction for mortgage interest on owner-occupied residences",
"#+",,"JCT",2005,,,,0,0,0,0,0,,,,,,,,,,,,,69900,72600,76500,80500,85500,,,,,,,,,,"Deduction for mortgage interest on owner-occupied residences",
"#+",,"JCT",2006,,,,,0,0,0,0,0,,,,,,,,,,,,,61400,69900,75600,80200,85500,,,,,,,,,"Deduction for mortgage interest on owner-occupied residences",
"#+",,"JCT",2007,,,,,,0,0,0,0,0,,,,,,,,,,,,,72600,81100,87700,93500,99400,,,,,,,,"Deduction for mortgage interest on owner-occupied residences",
"#+",,"JCT",2008,,,,,,,0,0,0,0,0,,,,,,,,,,,,,69400,75600,80700,85900,91100,,,,,,,"Deduction for mortgage interest on owner-occupied residences",
"#+",,"JCT",2009,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,73700,79900,85200,90500,101000,,,,,,"Deduction for mortgate interest on owner-occupied residences",
"#+",,"JCT",2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,67000,80100,89400,99800,107300,,,,,"Deduction for mortgage interest on owner-occupied residences",
"#+",,"JCT",2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,86400,103700,119900,128200,134700,,,,"Deduction for mortgage interest on owner-occupied residences",
"#+",42,"Treasury",2001,0,0,0,0,0,0,,,,,,,,,,,,58815,60925,63240,65955,68965,72160,,,,,,,,,,,,"Deductibility of mortgage interest on owner-occupied homes",
"#+",43,"Treasury",2002,0,0,0,0,0,0,0,,,,,,,,,,,60270,63190,65750,68050,70470,73100,76150,,,,,,,,,,,"Deductibility of mortgage interest on owner-occupied homes",
"#+",41,"Treasury",2003,,0,0,0,0,0,0,0,,,,,,,,,,,64510,64190,66110,68070,70870,73560,76870,,,,,,,,,,"Deductibility of mortgage interest on owner-occupied homes",
"#+",41,"Treasury",2004,,,0,0,0,0,0,0,0,,,,,,,,,,,63590,65540,68440,71870,74790,78160,82650,,,,,,,,,"Deductibility of mortgage interest on owner-occupied homes",
"#+",41,"Treasury",2005,,,,0,0,0,0,0,0,0,,,,,,,,,,,61160,62590,69740,74800,78420,83030,87920,,,,,,,,"Deductibility of mortgage interest on owner-occupied homes",
"#+",44,"Treasury",2006,,,,,0,0,0,0,0,0,0,,,,,,,,,,,61450,68870,76030,81990,88990,95770,102760,,,,,,,"Deductibility of mortgage interest on owner-occupied homes",
"#+",60,"Treasury",2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,62160,72060,79860,87820,94490,100980,108280,,,,,,"Deductibility of mortgage interest on owner-occupied homes",
"#+",57,"Treasury",2008,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,68330,79940,89430,96250,103540,111440,119600,,,,,"Deductibility of mortgage interest on owner-occupied homes",
"#+",56,"Treasury",2009,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,84850,94790,100810,107020,115280,123130,130440,,,,"Deductibility of mortgage interest on owner-occupied homes",
"#+",58,"Treasury",2010,,,,,,,,,,,,,,,,,,,,,,,,,,88500,97280,107980,119750,131230,139990,147130,,,"Deductibility of mortgage interest on owner-occupied homes",
"#+",57,"Treasury",2011,,,,,,,,,,,,,,,,,,,,,,,,,,,79400,92180,104540,116620,127840,139000,149560,,"Deductibility of mortgage interest on owner-occupied homes",
"#","Deductibility of State and local property tax on owner-occupied homes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Taxes on owner-occupied homes.&mdash;The Tax Code allows owner-occupants of homes to deduct property taxes on their primary and secondary residences even though they are not required to report the value of owner-occupied housing services as gross income. </p>","Description from <a href=""http://www.gpoaccess.gov/usbudget/fy11/pdf/spec.pdf""><em>Analytical Perspectives, Budget of the U.S. Government, Fiscal Year 2011</em>.</a>"
"#+",,"JCT",2001,0,0,0,0,,,,,,,,,,,,,,18400,19100,19700,20300,,,,,,,,,,,,,,"Deduction for property taxes on owner-occupied residences",
"#+",,"JCT",2002,0,0,0,0,0,,,,,,,,,,,,,18900,19600,20300,20900,21600,,,,,,,,,,,,,"Deduction for property taxes on owner-occupied residences",
"#+",,"JCT",2003,,0,0,0,0,0,,,,,,,,,,,,,21000,21600,22300,23000,23600,,,,,,,,,,,,"Deduction for property taxes on owner-occupied residences",
"#+",,"JCT",2004,,,0,0,0,0,0,,,,,,,,,,,,,21400,22100,21400,18800,15500,,,,,,,,,,,"Deduction for property taxes on owner-occupied residences",
"#+",,"JCT",2005,,,,0,0,0,0,0,,,,,,,,,,,,,22100,21700,19000,15400,14000,,,,,,,,,,"Deduction for property taxes on owner-occupied residences",
"#+",,"JCT",2006,,,,,0,0,0,0,0,,,,,,,,,,,,,18700,16700,15000,14200,13300,,,,,,,,,"Deduction for property taxes on owner-occupied residences",
"#+",,"JCT",2007,,,,,,0,0,0,0,0,,,,,,,,,,,,,19600,15000,13400,13000,13200,,,,,,,,"Deduction for property taxes on owner-occupied residences",
"#+",,"JCT",2008,,,,,,,0,0,0,0,0,,,,,,,,,,,,,19900,13800,13500,13400,13200,,,,,,,"Deduction for property taxes on owner-occupied residences",
"#+",,"JCT",2009,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,16800,14300,14200,13900,27900,,,,,,"Deduction for property taxes on owner-occupied residences",
"#+",,"JCT",2010,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,24600,15900,13400,26600,31600,,,,,"Deduction for property taxes on real property",
"#+",,"JCT",2011,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,25100,16400,24900,29300,30000,,,,"Deduction for property taxes on real property",
"#+",43,"Treasury",2001,0,0,0,0,0,0,,,,,,,,,,,,22185,23075,24000,24980,25915,26840,,,,,,,,,,,,"Deductibility of State and local property tax on owner-occupied homes",
"#+",44,"Treasury",2002,0,0,0,0,0,0,0,,,,,,,,,,,22140,23920,25570,27220,29080,30980,33220,,,,,,,,,,,"Deductibility of State and local property tax on owner-occupied homes",
"#+",42,"Treasury",2003,,0,0,0,0,0,0,0,,,,,,,,,,,22410,22680,23580,23210,20330,16300,14410,,,,,,,,,,"Deductibility of State and local property tax on owner-occupied homes",
"#+",42,"Treasury",2004,,,0,0,0,0,0,0,0,,,,,,,,,,,21760,22320,22160,19750,16240,14580,13580,,,,,,,,,"Deductibility of State and local property tax on owner-occupied homes",
"#+",42,"Treasury",2005,,,,0,0,0,0,0,0,0,,,,,,,,,,,22090,21740,19410,16110,14580,13640,13110,,,,,,,,"Deductibility of State and local property tax on owner-occupied homes",
"#+",45,"Treasury",2006,,,,,0,0,0,0,0,0,0,,,,,,,,,,,19930,16590,14830,14110,13400,13000,12800,,,,,,,"Deductibility of State and local property tax on owner-occupied homes",
"#+",61,"Treasury",2007,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,19110,15020,12810,12910,12830,12720,22930,,,,,,"Deductibility of State and local property tax on owner-occupied homes",
