Last_Report_Year,TRS_ID,System_Name,City,State,UZA_Name,UZA,UZA_Area_SQ_Miles,UZA_Population,Mode,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
2008,8001,Utah Transit Authority,Salt Lake City,UT,"Salt Lake City, UT",42,231,"887,650",LR,,,"$882,033","$2,689,593","$17,737,813","$53,677,323","$114,365,157","$65,399,378","$43,623,567","$89,618,735","$49,221,454","$53,636,790","$19,877,988","$9,915,670","$8,835,429","$84,132,815","$353,174,713"
2008,8001,Utah Transit Authority,Salt Lake City,UT,"Salt Lake City, UT",42,231,"887,650",MB,"$22,299,483","$29,507,633","$2,705,517","$18,512,514","$9,160,759","$12,467,713","$6,815,444","$28,398,875","$16,530,629","$21,463,948","$17,840,576","$8,193,078","$14,560,716","$23,924,285","$19,577,729","$32,368,382","$40,086,389"
2008,8001,Utah Transit Authority,Salt Lake City,UT,"Salt Lake City, UT",42,231,"887,650",VP,,,"$198,924","$639,360",,"$428,960","$247,968","$1,179,388","$392,080","$179,829",$0,"$1,163,514",$0,"$1,038,963","$3,654,662","$2,679,103",$0
2008,8002,Su Tran LLC dba: Sioux Falls Transit,Sioux Falls,SD,"Sioux Falls, SD",214,46,"124,269",DR,,,"$306,749","$805,286",,,"$480,879",,,"$415,261","$60,323","$215,360","$508,940","$207,783","$60,353","$566,418",$0
2008,8002,Su Tran LLC dba: Sioux Falls Transit,Sioux Falls,SD,"Sioux Falls, SD",214,46,"124,269",MB,"$38,431","$31,049","$57,831","$93,685","$150,655","$3,986,368",,"$736,179","$815,949","$731,062","$2,133,640","$352,063","$77,980","$612,431","$48,325",$0,$0
2008,8003,Fargo Metropolitan Area Transit,Fargo,ND,"Fargo, ND-MN",197,46,"142,477",DR,,"$20,358",,,,,,,,,"$129,100","$190,549","$16,125","$267,114","$61,188","$123,893",$0
2008,8003,Fargo Metropolitan Area Transit,Fargo,ND,"Fargo, ND-MN",197,46,"142,477",MB,"$410,034","$221,674",,"$71,084",,,"$268,623","$15,758","$95,057","$263,213","$1,092,909","$1,289,495","$1,486,640","$763,775","$2,756,622","$1,258,051",$0
2008,8004,Billings Metropolitan Transit,Billings,MT,"Billings, MT",257,46,"100,317",DR,,,,,,,,,,,"$40,000","$60,600","$12,965","$128,359","$347,645","$167,211",$0
2008,8004,Billings Metropolitan Transit,Billings,MT,"Billings, MT",257,46,"100,317",MB,"$3,182,559","$20,816","$79,825","$41,684","$45,603","$361,495","$490,045","$144,243","$42,201","$70,710","$118,198","$1,679,199","$1,901,733","$1,417,455","$2,449,458","$447,668","$473,638"
2008,8005,Mountain Metropolitan Transit,Colorado Springs,CO,"Colorado Springs, CO",73,197,"466,122",DR,"$1,401,970","$721,750","$2,586,390","$169,928","$277,956",,"$1,337,874","$1,093,520","$426,702","$388,238","$832,590","$357,992","$89,572",$0,"$10,153","$523,696","$927,780"
2008,8005,Mountain Metropolitan Transit,Colorado Springs,CO,"Colorado Springs, CO",73,197,"466,122",MB,,,,"$130,778","$436,733","$3,009,996","$1,195,441","$5,031,865","$4,033,605","$7,404,182","$6,238,055","$4,859,137","$6,524,738","$6,980,467","$6,015,803","$10,628,913","$3,441,516"
2008,8005,Mountain Metropolitan Transit,Colorado Springs,CO,"Colorado Springs, CO",73,197,"466,122",VP,,,,,,,,,,,$0,,,,,,
2008,8006,Denver Regional Transportation District,Denver,CO,"Denver-Aurora, CO",20,499,"1,984,889",DR,,"$432,433","$1,910,637","$173,119","$2,814,462",,"$4,671,502",,"$2,288,870","$2,834,620",$0,"$4,207,118","$879,243","$6,031,501","$3,564,797","$2,380,302","$7,800,245"
2008,8006,Denver Regional Transportation District,Denver,CO,"Denver-Aurora, CO",20,499,"1,984,889",LR,"$18,467,410","$60,055,088","$35,243,106","$14,166,398","$6,861,490","$20,082,324","$58,258,370","$46,422,271","$50,718,970","$230,062,357","$138,601,876","$254,753,902","$205,997,532","$227,664,390","$144,979,114","$126,154,960","$249,909,034"
2008,8006,Denver Regional Transportation District,Denver,CO,"Denver-Aurora, CO",20,499,"1,984,889",MB,"$43,174,296","$58,455,788","$55,951,735","$18,585,391","$8,923,587","$45,892,456","$9,567,564","$38,081,144","$156,667,095","$93,883,171","$26,049,258","$18,983,060","$10,324,615","$40,147,280","$59,329,392","$28,249,479","$25,049,101"
2008,8006,Denver Regional Transportation District,Denver,CO,"Denver-Aurora, CO",20,499,"1,984,889",VP,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0
2008,8007,Pueblo Transit System,Pueblo,CO,"Pueblo, CO",216,54,"123,351",DR,,,"$64,647","$71,622",,,,,,,$0,"$40,003",$0,$0,$0,$0,$0
2008,8007,Pueblo Transit System,Pueblo,CO,"Pueblo, CO",216,54,"123,351",MB,"$830,872","$51,436","$202,476","$16,326","$745,705","$2,231,838","$50,000","$27,319","$522,397","$359,642","$34,086","$285,465","$517,177","$199,526","$278,750","$233,338","$374,920"
2008,8008,Cities Area Transit,Grand Forks,ND,"Grand Forks, ND-MN",404,17,"56,573",DR,"$69,840",,,,"$81,340","$51,873","$24,802","$11,330","$40,000",,"$6,822","$5,232","$628,091","$99,426","$66,000",$0,$0
2008,8008,Cities Area Transit,Grand Forks,ND,"Grand Forks, ND-MN",404,17,"56,573",MB,"$67,928","$42,043","$52,271","$33,898","$64,965","$998,025","$12,246","$25,000","$22,680","$2,560","$287,254","$370,200",$0,"$262,721","$193,675","$144,255","$24,435"
2008,8009,Missoula Urban Transportation District,Missoula,MT,"Missoula, MT",343,36,"69,491",DR,,,,,,,,,,,"$37,328","$1,598",$0,"$59,864","$69,483","$1,516",$0
2008,8009,Missoula Urban Transportation District,Missoula,MT,"Missoula, MT",343,36,"69,491",MB,"$385,497","$77,727","$15,304","$1,034,774","$88,847","$378,852","$101,913","$1,846,549","$1,125,821","$1,710,805","$838,031","$263,398","$73,714","$42,600","$1,949,724","$241,398","$2,347,014"
2008,8010,City of Greeley - Transit Services,Greeley,CO,"Greeley, CO",275,34,"93,879",DR,"$1,018","$46,625",,,,"$22,092","$3,612","$191,108",,"$25,600","$58,856",$0,"$109,526","$173,325",$0,"$112,303","$59,473"
2008,8010,City of Greeley - Transit Services,Greeley,CO,"Greeley, CO",275,34,"93,879",MB,"$14,982","$376,373","$286,514","$314,448","$23,810","$1,211,141","$4,892","$20,470","$43,509","$17,113","$50,000","$278,414","$161,563","$229,148","$39,900",$0,"$799,278"
2008,8011,Transfort ,Fort Collins,CO,"Fort Collins, CO",146,84,"206,757",DR,"$394,919",,"$50,605",,,,,,,,$0,"$118,414",$0,$0,$0,"$102,144",$0
2008,8011,Transfort ,Fort Collins,CO,"Fort Collins, CO",146,84,"206,757",MB,"$142,657","$1,942,071","$345,496","$567,275","$478,677","$1,380,187","$1,512,247","$682,228","$849,124","$3,934,305","$2,230,964","$451,568","$989,224","$1,060,034","$4,763,580","$310,793","$1,826,026"
2008,8011,Transfort ,Fort Collins,CO,"Fort Collins, CO",146,84,"206,757",VP,,,"$147,786",,,,,,,,,,,$0,$0,$0,$0
2008,8012,Great Falls Transit District,Great Falls,MT,"Great Falls, MT",363,29,"64,387",DR,,,,,,,,,,,$0,"$201,708","$13,950","$144,180",$0,$0,$0
2008,8012,Great Falls Transit District,Great Falls,MT,"Great Falls, MT",363,29,"64,387",MB,,,,,"$42,709","$1,491,914","$1,627,498",,"$235,700","$447,918","$526,280","$1,104,309","$48,863","$76,999","$28,081","$28,663","$58,460"
2008,8013,City of Casper,Casper,WY,"Casper, WY",397,26,"57,719",DR,"$8,991","$3,950","$4,875","$5,000","$13,978",,,,,,,,,$0,"$3,968","$15,000","$4,444"
2008,8013,City of Casper,Casper,WY,"Casper, WY",397,26,"57,719",MB,,,,,,,,,,,,,,$0,"$15,699","$2,500","$14,112"
2008,8014,Rapid Transit System,Rapid City,SD,"Rapid City, SD",352,30,"66,780",DR,"$7,500","$39,550",,"$109,840","$76,287","$9,073",,,,"$65,965","$151,200","$95,586","$102,522","$113,667","$65,710","$1,014,916","$1,389,073"
2008,8014,Rapid Transit System,Rapid City,SD,"Rapid City, SD",352,30,"66,780",MB,"$127,163","$137,627","$190,591",$400,"$2,796","$86,882","$177,347","$180,176","$221,732","$163,273","$61,054",$0,$0,$0,"$537,020","$904,321",$0
2008,8016,Mesa County,Grand Junction,CO,"Grand Junction, CO",277,56,"92,362",DR,"$70,009","$126,119","$23,018","$168,575","$180,349","$76,455","$226,486","$244,469","$110,392",,"$346,503",$0,$0,$0,$0,"$62,177",$0
2008,8016,Mesa County,Grand Junction,CO,"Grand Junction, CO",277,56,"92,362",MB,,,,,,,,,"$331,175",,$0,"$421,916","$573,619","$480,995",$0,"$804,058","$29,452"
2008,8019,Bis-Man Transit Board,Bismarck,ND,"Bismarck, ND",322,34,"74,991",DR,"$29,826","$170,727","$129,363","$77,600",,"$1,755,957","$1,534,635","$331,671","$197,090","$618,393","$15,985","$575,987","$234,548","$312,847","$17,238","$388,046","$34,671"
2008,8019,Bis-Man Transit Board,Bismarck,ND,"Bismarck, ND",322,34,"74,991",MB,,,,,,,,,,,,,"$984,074","$173,143","$667,878","$18,787","$12,167"
2008,8020,The City of Cheyenne Transit Program,Cheyenne,WY,"Cheyenne, WY",346,34,"68,202",DR,"$229,051","$110,685","$22,398","$10,204","$92,267",,,,,,"$48,273",$0,$0,$0,"$58,788",$0,$0
2008,8020,The City of Cheyenne Transit Program,Cheyenne,WY,"Cheyenne, WY",346,34,"68,202",MB,,,,,,"$26,501","$20,918","$436,352","$56,534","$198,104","$118,182","$302,479","$91,680","$100,505","$364,462","$1,554,037","$312,980"
2007,8021,"City of Logan, dba: The Logan Transit District",Logan,UT,"Logan, UT",318,38,"76,187",DR,,,,,,,,,,,"$48,243","$49,820",$0,"$101,407",$0,$0,
2007,8021,"City of Logan, dba: The Logan Transit District",Logan,UT,"Logan, UT",318,38,"76,187",MB,,,"$8,506","$3,327","$5,945","$317,459","$1,186,828","$3,261,921","$608,251","$1,422,164","$2,095,639","$23,035","$639,650",$0,"$725,352",$0,
2008,8025,City of Loveland Transit,Loveland,CO,"Fort Collins, CO",146,84,"206,757",DR,,,,,,,,,,,,"$3,997","$34,900",$0,"$66,680","$87,440","$48,659"
2008,8025,City of Loveland Transit,Loveland,CO,"Fort Collins, CO",146,84,"206,757",MB,,,,,,,,,,,,"$23,092",$0,$0,"$31,445",$0,"$23,513"
2008,8028,Cache Valley Transit District,Logan,UT,"Logan, UT",318,38,"76,187",DR,,,,,,,,,,,,,,,,$0,"$231,940"
2008,8028,Cache Valley Transit District,Logan,UT,"Logan, UT",318,38,"76,187",MB,,,,,,,,,,,,,,,,"$1,540,528","$1,689,176"
2008,9001,Regional Transportation Commission of Washoe County,Reno,NV,"Reno, NV",101,119,"303,689",DR,"$1,137,335","$2,657,257","$1,606,251","$98,449","$724,976","$471,735","$1,556,069","$104,135",,,"$1,337,214","$1,575,059","$609,098","$1,821,032","$2,464,742","$345,326","$3,338,019"
2008,9001,Regional Transportation Commission of Washoe County,Reno,NV,"Reno, NV",101,119,"303,689",MB,"$292,411","$112,893","$135,770","$409,104","$882,150","$8,065,072","$4,537,677","$3,342,851","$2,996,183","$4,233,508","$3,454,972","$1,672,627","$5,989,192","$9,335,200","$8,234,234","$13,086,603","$16,509,714"
2008,9002,City and County of Honolulu Department of Transportation Services,Honolulu,HI,"Honolulu, HI",51,154,"718,182",DR,,"$2,930,685","$917,727",,"$389,319",,,"$1,255,740","$1,227,207","$2,785","$2,791,581","$2,182,473","$17,465,729","$7,626,349","$956,036","$3,101,920","$9,875,507"
2008,9002,City and County of Honolulu Department of Transportation Services,Honolulu,HI,"Honolulu, HI",51,154,"718,182",FB,,,,,,,,,,,,,,,,,$0
2008,9002,City and County of Honolulu Department of Transportation Services,Honolulu,HI,"Honolulu, HI",51,154,"718,182",HR,"$17,362,372","$19,547,209","$4,532,183","$12,356,126","$235,666",,,,,,,,,,,,"$110,102"
2008,9002,City and County of Honolulu Department of Transportation Services,Honolulu,HI,"Honolulu, HI",51,154,"718,182",MB,"$1,671,923","$510,650","$24,870,202","$27,526,026","$20,235,156","$10,383,402","$21,639,779","$9,134,643","$25,488,391","$23,470,070","$32,979,852","$20,609,550","$35,286,488","$8,924,626","$970,866","$20,202,343","$7,554,407"
2008,9003,San Francisco Bay Area Rapid Transit District,Oakland,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",DR,,,,,,,,,,,$0,$0,$0,$0,$0,$0,
2008,9003,San Francisco Bay Area Rapid Transit District,Oakland,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",HR,"$130,028,255","$218,619,661","$372,605,462","$353,573,367","$299,191,652","$226,788,774","$214,749,541","$416,398,627","$442,865,985","$485,222,068","$536,957,525","$306,347,363","$133,896,131","$114,511,494","$108,803,478","$146,474,458","$253,021,871"
2008,9004,Golden Empire Transit District,Bakersfield,CA,"Bakersfield, CA",82,110,"396,125",DR,,"$226,993","$271,133",,,,,,,,"$8,424","$1,044,614","$127,089","$6,228",$0,$0,"$451,084"
2008,9004,Golden Empire Transit District,Bakersfield,CA,"Bakersfield, CA",82,110,"396,125",MB,"$644,903","$2,019,002","$823,187","$555,004","$1,491,914","$1,356,467","$10,722,985","$796,888","$9,159,828","$591,581","$1,572,399","$1,697,988","$6,007,993","$1,569,024","$9,811,644","$1,856,094","$1,435,291"
2008,9006,Santa Cruz Metropolitan Transit District,Santa Cruz,CA,"Santa Cruz, CA",183,55,"157,348",DR,,"$130,535",,"$71,933",,,,,,"$255,294","$143,236","$44,423","$712,078","$674,891","$10,593","$12,574,358","$213,755"
2008,9006,Santa Cruz Metropolitan Transit District,Santa Cruz,CA,"Santa Cruz, CA",183,55,"157,348",MB,"$219,481","$464,486","$743,119","$1,152,739","$888,101","$2,516,526","$7,655,173","$3,690,015","$2,206,127","$2,201,722","$2,453,877","$14,406,078","$4,848,931","$5,137,109","$2,382,705",$0,"$18,964,761"
2008,9007,Modesto Area Express,Modesto,CA,"Modesto, CA",100,86,"310,945",DR,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0
2008,9007,Modesto Area Express,Modesto,CA,"Modesto, CA",100,86,"310,945",MB,"$267,848","$1,802,556","$1,493,011","$566,711","$606,014","$285,201","$3,499,013","$731,222","$262,372","$416,532","$1,762,607","$4,026,682","$5,112,627","$528,157","$478,797","$1,106,597","$2,640,029"
2008,9008,Santa Monica's Big Blue Bus,Santa Monica,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",DR,,,,,,,,,,,$0,$0,$0,$0,$0,$0,"$200,985"
2008,9008,Santa Monica's Big Blue Bus,Santa Monica,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",MB,"$5,790,280","$1,939,126","$2,661,676","$1,321,458","$6,114,675","$2,140,844","$21,020,823","$3,584,125","$5,794,648","$11,066,749","$33,415,173","$16,462,080","$9,944,569","$27,757,470","$14,766,167","$48,152,338","$24,430,409"
2008,9009,San Mateo County Transit District,San Carlos,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",DR,"$105,138","$1,553,842","$199,463",,"$598,826",,,,,,"$570,989","$445,769","$13,235","$1,615,851","$98,323","$770,983","$2,114,216"
2008,9009,San Mateo County Transit District,San Carlos,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",MB,"$99,051,133","$22,155,156","$40,050,152","$33,672,319","$21,982,650","$14,152,805","$42,741,016","$109,933,807","$13,308,398","$16,868,384","$20,288,803","$44,413,779","$32,712,287","$9,747,145","$8,450,160","$6,143,418","$6,691,707"
2008,9010,Torrance Transit System,Torrance,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",DR,"$193,611",,,,,,,,,,$0,$0,$0,$0,$0,$0,$0
2008,9010,Torrance Transit System,Torrance,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",MB,"$1,036,976","$4,537,480","$2,057,925","$362,132","$738,057","$1,219,960","$2,300,850","$94,966","$2,247,158","$896,970","$6,847,798","$605,107","$3,311,858","$1,487,261","$405,570","$622,538","$916,615"
2008,9012,San Joaquin Regional Transit District,Stockton,CA,"Stockton, CA",99,74,"313,392",DR,,,,,,"$248,456","$523,479",,,,$0,"$158,524","$2,758,198",$0,"$175,426","$795,819","$420,213"
2008,9012,San Joaquin Regional Transit District,Stockton,CA,"Stockton, CA",99,74,"313,392",MB,"$11,795","$467,504","$4,490,888","$9,511,543","$664,849","$1,690,358","$4,013,989","$8,673,835","$6,113,051","$941,561","$9,563,228","$11,612,564","$4,313,217","$5,968,741","$10,390,840","$21,204,466","$5,239,605"
2008,9012,San Joaquin Regional Transit District,Stockton,CA,"Stockton, CA",99,74,"313,392",VP,,,,,,,,,,,$0,$0,,,,,
2008,9013,Santa Clara Valley Transportation Authority,San Jose,CA,"San Jose, CA",24,260,"1,538,312",CR,,"$16,685,231","$17,016,555",,,,,,,,,,,,,,
2008,9013,Santa Clara Valley Transportation Authority,San Jose,CA,"San Jose, CA",24,260,"1,538,312",DR,,,,"$271,060","$478,942",,,,,,$0,$0,$0,$0,$0,$0,$0
2008,9013,Santa Clara Valley Transportation Authority,San Jose,CA,"San Jose, CA",24,260,"1,538,312",HR,,,,,,,,,,,"$5,463,674","$96,014,684","$22,138,136","$131,538,756","$84,600,868","$78,093,626","$148,695,884"
2008,9013,Santa Clara Valley Transportation Authority,San Jose,CA,"San Jose, CA",24,260,"1,538,312",LR,"$23,415,324","$17,691,556","$30,081,335","$32,390,781","$677,679","$37,144,858","$96,023,215","$128,150,377","$117,762,125",,"$258,391,157","$291,828,968","$206,508,465","$106,713,902","$32,901,737","$39,635,505","$45,096,295"
2008,9013,Santa Clara Valley Transportation Authority,San Jose,CA,"San Jose, CA",24,260,"1,538,312",MB,,"$19,456,291","$14,104,236","$17,196,219","$11,584,876","$19,658,018","$32,630,987","$29,004,539","$25,641,956","$249,897,772","$74,465,808","$69,581,063","$26,639,741","$16,171,721","$14,980,984","$15,919,419","$17,004,225"
2008,9014,Alameda-Contra Costa Transit District,Oakland,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",DR,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0
2008,9014,Alameda-Contra Costa Transit District,Oakland,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",MB,"$15,224,169","$13,630,485","$1,344,335","$1,257,794","$4,393,199","$20,324,236","$39,379,232","$32,759,548","$48,072,705","$24,601,446","$17,693,437","$37,014,020","$52,444,962","$32,543,749","$22,591,921","$36,266,680","$13,443,459"
2008,9015,San Francisco Municipal Railway,San Francisco,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",CC,"$591,397","$308,400","$103,762","$338,241","$86,726","$754,044","$1,565,260","$2,688,971","$1,032,687","$1,891,993","$1,884,300","$1,974,711","$1,192,182","$1,549,838","$2,930,821","$2,834,573","$2,614,621"
2008,9015,San Francisco Municipal Railway,San Francisco,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",DR,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0
2008,9015,San Francisco Municipal Railway,San Francisco,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",LR,"$26,645,993","$30,609,940","$72,995,297","$98,261,775","$95,465,732","$130,233,958","$92,425,067","$108,659,703","$93,386,726","$171,094,474","$99,962,570","$94,382,757","$122,830,648","$99,623,552","$72,415,364","$87,493,207","$101,337,885"
2008,9015,San Francisco Municipal Railway,San Francisco,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",MB,"$5,300,689","$2,716,416","$1,269,007","$3,535,476","$2,450,986","$4,021,797","$3,978,963","$14,997,043","$35,730,988","$65,462,993","$53,932,210","$26,604,305","$9,016,566","$6,100,161","$4,667,283","$44,404,662","$26,387,294"
2008,9015,San Francisco Municipal Railway,San Francisco,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",TB,"$21,838,921","$10,538,244","$34,813,970","$8,547,508","$4,508,556","$3,958,201","$11,848,710","$9,709,283","$28,724,599","$52,626,540","$60,283,920","$37,310,227","$34,875,604","$16,713,449","$10,516,532","$12,701,558","$7,054,200"
2008,9016,"Golden Gate Bridge, Highway and Transportation District",San Francisco,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",DR,,,,,,,$984,,,,$0,$0,$0,$0,$0,$0,$0
2008,9016,"Golden Gate Bridge, Highway and Transportation District",San Francisco,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",FB,"$360,335","$684,831","$292,034","$795,613","$791,965","$3,848,277","$5,472,329","$1,780,534","$529,130","$8,119,171","$3,162,671","$1,783,545","$1,668,459","$1,936,523","$665,917","$11,689,294","$5,101,012"
2008,9016,"Golden Gate Bridge, Highway and Transportation District",San Francisco,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",MB,"$18,848,125","$2,182,432","$1,371,626","$9,092,823","$678,274","$11,431,936","$10,492,416","$1,343,917","$5,982,762","$4,754,858","$2,138,405","$6,715,539","$27,834,750","$6,025,966","$1,346,049","$6,635,782","$5,473,957"
2008,9017,City of Santa Rosa,Santa Rosa,CA,"Santa Rosa, CA",111,102,"285,408",DR,,,,,,,,"$304,783",,,$0,$0,"$3,636","$97,628","$249,400",$0,$0
2008,9017,City of Santa Rosa,Santa Rosa,CA,"Santa Rosa, CA",111,102,"285,408",MB,"$496,284","$202,346","$194,538","$196,443","$93,982","$245,189","$203,152","$4,080,509","$1,943,827","$2,080,261","$988,735","$2,105,465","$405,558","$2,431,880","$1,174,847","$758,043","$3,221,043"
2008,9019,Sacramento Regional Transit District,Sacramento,CA,"Sacramento, CA",28,369,"1,393,498",DR,,,,"$76,618",,"$565,875",,,,,"$2,735,867","$2,232,280","$1,873,761","$30,438","$28,309","$19,741","$1,808,291"
2008,9019,Sacramento Regional Transit District,Sacramento,CA,"Sacramento, CA",28,369,"1,393,498",LR,"$9,959,471","$5,728,413","$9,125,794","$4,080,942","$6,416,377","$16,644,849","$16,681,643","$25,042,411","$55,054,133","$53,566,684","$61,053,364","$99,744,298","$142,407,076","$60,412,707","$37,177,238","$28,893,534","$7,446,010"
2008,9019,Sacramento Regional Transit District,Sacramento,CA,"Sacramento, CA",28,369,"1,393,498",MB,"$697,905","$5,061,378","$13,865,660","$3,891,657","$7,854,647","$15,102,111","$7,504,372","$7,827,354","$14,834,942","$8,552,800","$8,797,692","$20,218,361","$26,717,974","$2,660,092","$1,210,166","$11,798,986","$22,601,375"
2008,9019,Sacramento Regional Transit District,Sacramento,CA,"Sacramento, CA",28,369,"1,393,498",VP,,,,,,,,,,,$0,,,,,,
2008,9020,Santa Barbara Metropolitan Transit District,Santa Barbara,CA,"Santa Barbara, CA",155,60,"196,263",DR,,,,,,,,,,,,$0,$0,$0,$0,$0,$0
2008,9020,Santa Barbara Metropolitan Transit District,Santa Barbara,CA,"Santa Barbara, CA",155,60,"196,263",MB,"$1,704,267","$2,130,320","$1,059,627","$1,410,017","$1,754,760","$4,753,627","$1,780,202","$7,070,893","$4,456,984","$7,620,472","$2,120,897","$1,052,524","$8,670,733","$5,185,273","$575,692","$5,968,784","$988,466"
1993,9021,Los Angeles County Metropolitan Transportation Authority (LACMTA),Los Angeles,CA,"Los Angeles, CA",2,"1,966","11,402,946",AG,"$140,388","$425,512",,,,,,,,,,,,,,,
1993,9021,Los Angeles County Metropolitan Transportation Authority (LACMTA),Los Angeles,CA,"Los Angeles, CA",2,"1,966","11,402,946",HR,"$160,932,680","$112,538,710",,,,,,,,,,,,,,,
1993,9021,Los Angeles County Metropolitan Transportation Authority (LACMTA),Los Angeles,CA,"Los Angeles, CA",2,"1,966","11,402,946",LR,"$4,130,793",,,,,,,,,,,,,,,,
1993,9021,Los Angeles County Metropolitan Transportation Authority (LACMTA),Los Angeles,CA,"Los Angeles, CA",2,"1,966","11,402,946",MB,"$23,990,679","$110,875,246",,,,,,,,,,,,,,,
2008,9022,Norwalk Transit System,Norwalk,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",DR,,,,"$137,750",,,,,,,$0,"$41,894","$37,818",$0,"$270,315",$0,$0
2008,9022,Norwalk Transit System,Norwalk,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",MB,"$81,641",,,"$181,349","$200,339","$328,265","$2,961,909","$1,984,767","$3,450,807","$9,826,704","$1,736,312","$1,430,585","$1,924,118","$550,225","$1,440,518","$2,205,852","$1,605,714"
2008,9023,Long Beach Transit,Long Beach,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",DR,,,,"$218,908",,,,,,,"$184,170",$0,$0,$0,"$251,305","$252,240","$252,431"
2008,9023,Long Beach Transit,Long Beach,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",FB,,,,,,,"$306,739",,,,$0,,,,,,
2008,9023,Long Beach Transit,Long Beach,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",MB,"$4,254,672","$11,741,002","$7,024,098","$7,878,744","$1,683,117","$17,547,509","$16,608,120","$9,197,469","$4,382,832","$16,043,419","$12,874,458","$26,233,730","$8,126,831","$31,082,587","$11,218,930","$7,117,707","$14,273,617"
2005,9024,City of La Mirada Transit,La Mirada,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",DR,"$277,338","$385,789","$11,420",,"$80,775",,"$297,939",,"$252,378",,$0,$0,$0,$0,,,
2008,9026,San Diego Metropolitan Transit System,San Diego,CA,"San Diego, CA",15,782,"2,674,436",DR,,,,,,,,,,,,,,,,"$4,489,952","$44,971"
2008,9026,San Diego Metropolitan Transit System,San Diego,CA,"San Diego, CA",15,782,"2,674,436",LR,,,,,,,,,,,,,,,,"$30,279,593","$47,267,834"
2008,9026,San Diego Metropolitan Transit System,San Diego,CA,"San Diego, CA",15,782,"2,674,436",MB,"$19,639,804","$1,011,528","$17,422,107","$2,588,721","$12,790,168","$759,508","$9,886,591","$1,519,328","$2,350,219","$9,773,451",$0,$0,$0,$0,$0,"$27,353,649","$23,787,874"
2008,9027,Fresno Area Express,Fresno,CA,"Fresno, CA",64,139,"554,923",DR,"$222,795","$100,000","$215,289","$251,421","$233,816","$5,068","$530,908","$9,512","$22,400","$563,704","$31,460",$0,"$440,307","$330,230","$440,696","$750,081","$810,920"
2008,9027,Fresno Area Express,Fresno,CA,"Fresno, CA",64,139,"554,923",MB,"$3,004,349","$4,394,445","$119,600","$2,845,763","$2,021,395","$454,594","$5,436,649","$2,531,100","$3,970,478","$2,472,262","$478,073","$863,273","$9,570,862","$2,340,500","$13,899,015","$603,131","$297,782"
2008,9028,City of Vallejo Transportation Program,Vallejo,CA,"Vallejo, CA",181,34,"158,967",DR,,,,,,,,,,,$0,$0,$0,$0,"$211,440",$0,$0
2008,9028,City of Vallejo Transportation Program,Vallejo,CA,"Vallejo, CA",181,34,"158,967",FB,,,,,"$6,582,135","$8,819,674","$1,161,561","$1,161,561","$1,390,531","$2,181,878","$1,892,602","$7,258,998","$5,829,922","$1,236,032","$855,650","$468,033","$2,386,296"
2008,9028,City of Vallejo Transportation Program,Vallejo,CA,"Vallejo, CA",181,34,"158,967",MB,"$76,706","$32,881","$68,613","$5,857,316","$87,500","$175,784",,,"$317,249","$1,402,392","$4,259,893","$13,746,344","$1,806,292","$561,444","$1,115,304","$182,767","$17,179"
2008,9029,Omnitrans,San Bernardino,CA,"Riverside-San Bernardino, CA",25,439,"1,506,816",AG,,,,,,,,,,,,,,,,,"$194,920"
2008,9029,Omnitrans,San Bernardino,CA,"Riverside-San Bernardino, CA",25,439,"1,506,816",DR,,"$1,193,794",,,"$2,724,239",,,,"$5,303,352",,$0,"$91,586","$629,032",$0,"$636,640","$3,085,663","$2,317,864"
