Last_Report_Year,TRS_ID,System_Name,City,State,UZA_Name,UZA,UZA_Area_SQ_Miles,UZA_Population,Mode,TOS,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
2008,9014,Alameda-Contra Costa Transit District,Oakland,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",MB,PT,"$475,474","$499,060","$532,219","$499,669","$451,741","$414,641","$524,829","$718,840","$598,045","$634,761","$683,116","$1,162,737","$1,283,775","$1,341,332","$1,202,253",,,
2008,9015,San Francisco Municipal Railway,San Francisco,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",CC,DO,"$16,836,276","$18,298,425","$17,416,834","$16,892,603","$16,892,872","$17,154,765","$18,124,974","$27,030,822","$28,609,874","$32,821,340","$33,658,323","$40,178,435","$41,049,140","$40,472,212","$40,032,609","$39,934,396","$44,013,621","$51,337,023"
2008,9015,San Francisco Municipal Railway,San Francisco,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",DR,PT,"$5,375,784","$7,282,334","$8,561,964","$10,032,889","$9,413,802","$9,826,741","$9,857,282","$10,234,065","$11,285,255","$14,093,809",$0,"$309,867","$302,485","$248,313","$230,602","$249,094","$275,401","$19,430,797"
2008,9015,San Francisco Municipal Railway,San Francisco,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",LR,DO,"$40,484,130","$62,263,573","$63,043,321","$62,830,739","$50,752,606","$51,418,684","$54,305,388","$72,032,432","$77,011,657","$92,884,614","$97,243,929","$114,752,131","$107,822,819","$105,899,508","$108,118,165","$106,708,304","$123,618,203","$142,510,861"
2008,9015,San Francisco Municipal Railway,San Francisco,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",MB,DO,"$75,459,242","$115,666,103","$117,140,485","$116,239,322","$123,671,227","$121,322,793","$122,117,404","$118,426,569","$138,361,650","$141,547,853","$155,529,774","$171,652,141","$167,200,257","$166,321,092","$185,269,689","$188,460,807","$200,185,892","$235,329,004"
2008,9015,San Francisco Municipal Railway,San Francisco,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",TB,DO,"$43,596,908","$66,583,408","$71,150,993","$73,322,178","$77,639,616","$73,392,378","$78,145,872","$81,775,801","$95,357,314","$102,765,391","$106,392,102","$115,895,335","$114,327,849","$118,680,826","$120,512,752","$119,068,197","$122,597,971","$135,507,057"
2008,9016,"Golden Gate Bridge, Highway and Transportation District",San Francisco,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",DR,PT,,,,"$68,345","$168,388","$1,162,531","$1,511,827","$1,530,828","$1,700,498","$1,787,212","$2,121,221","$2,386,142","$2,773,261","$2,916,539","$3,483,909","$3,666,855","$4,055,766","$4,367,978"
2008,9016,"Golden Gate Bridge, Highway and Transportation District",San Francisco,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",FB,DO,"$10,823,901","$8,734,211","$8,778,992","$10,096,900","$11,160,140","$11,314,021","$12,004,542","$11,974,781","$13,744,211","$14,748,689","$16,807,916","$16,848,278","$17,685,316","$16,925,886","$18,948,110","$18,509,536","$19,029,529","$21,851,125"
2008,9016,"Golden Gate Bridge, Highway and Transportation District",San Francisco,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",MB,DO,"$30,822,918","$38,352,678","$38,004,899","$40,819,020","$41,616,155","$43,448,234","$43,871,305","$45,944,170","$47,610,417","$49,649,111","$53,711,476","$57,740,184","$63,744,004","$58,533,499","$56,521,613","$58,184,075","$59,073,305","$61,442,738"
2008,9016,"Golden Gate Bridge, Highway and Transportation District",San Francisco,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",MB,PT,"$909,702","$1,119,392","$1,016,876","$965,551","$862,233","$760,170","$789,519","$820,451","$800,005","$803,078","$819,308","$806,868","$806,967","$841,498","$701,476","$528,447","$493,540","$508,269"
2008,9017,City of Santa Rosa,Santa Rosa,CA,"Santa Rosa, CA",111,102,"285,408",DR,PT,,,"$250,722","$220,001","$243,807","$290,727","$291,792","$341,456","$373,908","$407,377","$516,513","$839,559","$740,106","$588,271","$670,523","$704,933","$1,022,113","$999,696"
2008,9017,City of Santa Rosa,Santa Rosa,CA,"Santa Rosa, CA",111,102,"285,408",MB,DO,"$3,195,748","$3,426,366","$3,690,577","$3,792,268","$3,737,029","$3,973,717","$3,962,288","$4,119,746","$4,230,001","$4,629,956","$5,272,214","$5,599,722","$6,134,891","$6,768,475","$7,228,706","$7,724,564","$8,681,354","$9,419,418"
2008,9019,Sacramento Regional Transit District,Sacramento,CA,"Sacramento, CA",28,369,"1,393,498",DR,PT,,"$285,227","$3,695,768","$4,681,663","$5,812,075","$7,204,093","$8,356,575","$9,276,788","$9,391,817","$9,133,863","$8,576,300","$9,717,475","$10,102,311","$9,187,749","$10,174,107","$10,967,753","$11,760,274","$12,752,456"
2008,9019,Sacramento Regional Transit District,Sacramento,CA,"Sacramento, CA",28,369,"1,393,498",LR,DO,"$6,739,570","$11,354,896","$15,550,646","$15,436,744","$13,951,314","$14,173,402","$14,789,849","$14,806,118","$15,953,382","$19,328,966","$25,237,878","$24,129,276","$30,375,392","$35,225,762","$40,840,941","$51,119,759","$47,424,055","$51,829,516"
2008,9019,Sacramento Regional Transit District,Sacramento,CA,"Sacramento, CA",28,369,"1,393,498",MB,DO,"$17,799,201","$37,930,995","$35,317,312","$37,353,780","$38,705,177","$40,207,892","$41,602,313","$41,824,629","$44,715,091","$50,088,154","$59,389,187","$58,348,355","$68,385,376","$74,544,712","$78,246,868","$80,713,450","$82,267,568","$86,858,529"
2008,9020,Santa Barbara Metropolitan Transit District,Santa Barbara,CA,"Santa Barbara, CA",155,60,"196,263",DR,PT,,,,,,,,,,,,,"$255,612","$377,748","$396,484","$436,379","$462,612","$535,273"
2008,9020,Santa Barbara Metropolitan Transit District,Santa Barbara,CA,"Santa Barbara, CA",155,60,"196,263",MB,DO,"$7,214,645","$8,156,211","$7,658,417","$8,185,093","$8,967,602","$9,199,299","$9,392,375","$9,370,089","$10,123,031","$10,972,967","$12,283,465","$13,764,570","$14,078,462","$15,249,750","$15,376,740","$17,006,136","$17,638,872","$19,554,082"
2008,9020,Santa Barbara Metropolitan Transit District,Santa Barbara,CA,"Santa Barbara, CA",155,60,"196,263",MB,PT,,"$118,716","$177,471","$109,268",,,,,,,,,,,"$267,249","$424,881","$259,525","$781,117"
2008,9020,Santa Barbara Metropolitan Transit District,Santa Barbara,CA,"Santa Barbara, CA",155,60,"196,263",VP,PT,"$93,292",,,,,,,,,,,,,,,,,
1993,9021,Los Angeles County Metropolitan Transportation Authority (LACMTA),Los Angeles,CA,"Los Angeles, CA",2,"1,966","11,402,946",AG,DO,,$0,,,,,,,,,,,,,,,,
1993,9021,Los Angeles County Metropolitan Transportation Authority (LACMTA),Los Angeles,CA,"Los Angeles, CA",2,"1,966","11,402,946",HR,DO,,$0,"$9,238,980",,,,,,,,,,,,,,,
1993,9021,Los Angeles County Metropolitan Transportation Authority (LACMTA),Los Angeles,CA,"Los Angeles, CA",2,"1,966","11,402,946",LR,DO,"$34,394,657","$41,187,530","$43,732,109",,,,,,,,,,,,,,,
1993,9021,Los Angeles County Metropolitan Transportation Authority (LACMTA),Los Angeles,CA,"Los Angeles, CA",2,"1,966","11,402,946",MB,DO,"$510,977,775","$597,701,664","$592,220,657",,,,,,,,,,,,,,,
2008,9022,Norwalk Transit System,Norwalk,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",DR,DO,"$322,249","$398,579","$396,400","$436,892","$681,842","$638,395","$565,838","$551,022","$539,956","$655,448","$602,419","$761,098","$1,077,190","$598,397","$795,688","$2,054,387","$1,659,257","$1,567,663"
2008,9022,Norwalk Transit System,Norwalk,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",DR,PT,,,,,,,,,,,,$602,"$3,255","$15,372","$51,740","$44,304","$53,983","$55,051"
2008,9022,Norwalk Transit System,Norwalk,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",MB,DO,"$3,138,347","$3,736,156","$3,137,047","$3,122,278","$2,864,185","$3,224,622","$3,288,314","$3,437,593","$3,308,019","$3,923,443","$4,252,607","$4,664,729","$5,504,965","$6,374,259","$7,509,456","$9,421,898","$9,753,668","$10,939,801"
2008,9023,Long Beach Transit,Long Beach,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",DR,PT,"$1,750,697","$1,792,374","$1,649,233","$1,526,372","$1,582,871","$1,553,963","$1,539,946","$1,510,011","$891,655","$865,658","$998,677","$1,162,376","$1,167,979","$1,212,285","$1,212,644","$1,222,043","$1,180,003","$1,215,798"
2008,9023,Long Beach Transit,Long Beach,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",FB,PT,,,,,,,,"$7,699","$126,160","$132,558","$102,496",,,,,,,
2008,9023,Long Beach Transit,Long Beach,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",MB,DO,"$27,640,571","$29,704,501","$30,823,037","$31,259,753","$32,419,618","$33,459,634","$34,890,581","$36,472,040","$38,637,868","$41,279,094","$45,538,793","$46,146,050","$49,046,347","$53,135,876","$53,217,983","$57,446,226","$60,236,075","$68,311,348"
2008,9023,Long Beach Transit,Long Beach,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",MB,PT,,,,,,"$80,693","$81,771","$15,595",,,,,,,,,,
2005,9024,City of La Mirada Transit,La Mirada,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",DR,DO,"$661,115","$737,559","$564,038","$565,528","$590,845","$627,040","$657,048","$646,207","$646,333","$690,944","$727,770","$761,360","$748,635",,,,,
2005,9024,City of La Mirada Transit,La Mirada,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",DR,PT,,,,,,,,,,,,,,"$1,000,263","$972,836",,,
2008,9026,San Diego Metropolitan Transit System,San Diego,CA,"San Diego, CA",15,782,"2,674,436",DR,PT,"$1,128,008","$1,375,055","$1,342,845","$1,233,089","$1,411,695","$1,358,423","$1,119,957","$1,186,488","$1,179,875","$1,189,509",,,,,,,"$8,837,945","$9,332,837"
2008,9026,San Diego Metropolitan Transit System,San Diego,CA,"San Diego, CA",15,782,"2,674,436",LR,DO,,,,,,,,,,,,,,,,,"$55,951,561","$55,949,227"
2008,9026,San Diego Metropolitan Transit System,San Diego,CA,"San Diego, CA",15,782,"2,674,436",MB,DO,"$50,881,545","$54,081,841","$54,636,132","$56,691,811","$56,799,533","$55,119,670","$56,340,273","$58,166,977","$63,770,851","$63,884,876","$71,396,597","$76,178,473","$66,838,941","$75,525,835","$78,148,357","$73,284,400","$74,526,688","$80,031,464"
2008,9026,San Diego Metropolitan Transit System,San Diego,CA,"San Diego, CA",15,782,"2,674,436",MB,PT,,,,,,,,,,,,,,,,,"$47,686,507","$49,560,094"
2008,9027,Fresno Area Express,Fresno,CA,"Fresno, CA",64,139,"554,923",DR,DO,"$641,014","$662,846","$519,067",,,,,,,,,,,,,,,
2008,9027,Fresno Area Express,Fresno,CA,"Fresno, CA",64,139,"554,923",DR,PT,"$124,474","$126,506","$332,049","$922,653","$1,138,156","$1,149,085","$1,367,565","$1,523,230","$1,648,631","$1,875,997","$2,114,469","$2,360,564","$2,844,258","$3,516,439","$4,043,491","$4,771,163","$4,637,319","$5,652,481"
2008,9027,Fresno Area Express,Fresno,CA,"Fresno, CA",64,139,"554,923",MB,DO,"$13,101,784","$14,246,981","$14,120,673","$14,374,298","$14,943,351","$15,257,238","$17,120,643","$16,514,386","$18,522,327","$21,927,659","$23,801,517","$23,738,818","$25,172,446","$26,739,102","$28,897,922","$30,770,180","$33,670,221","$36,717,970"
2008,9028,City of Vallejo Transportation Program,Vallejo,CA,"Vallejo, CA",181,34,"158,967",DR,PT,,,,,,"$489,241","$527,614","$662,912","$658,705","$763,386","$853,292","$868,765","$908,116","$1,078,826","$1,160,665","$1,566,413","$1,433,053","$1,275,403"
2008,9028,City of Vallejo Transportation Program,Vallejo,CA,"Vallejo, CA",181,34,"158,967",FB,PT,"$1,753,297","$2,218,130","$2,088,912","$2,008,652","$1,952,359","$2,264,648","$2,522,126","$4,388,092","$4,615,821","$5,231,248","$6,093,046","$5,819,942","$6,659,348","$7,347,582","$8,151,390","$11,082,778","$11,137,604","$11,408,116"
2008,9028,City of Vallejo Transportation Program,Vallejo,CA,"Vallejo, CA",181,34,"158,967",MB,PT,"$3,402,196","$3,753,565","$4,093,302","$4,258,079","$4,264,333","$4,301,578","$4,835,651","$5,140,027","$5,768,526","$6,641,754","$7,020,996","$6,813,528","$7,400,728","$8,161,140","$9,222,606","$12,262,313","$12,214,030","$10,865,582"
2008,9029,Omnitrans,San Bernardino,CA,"Riverside-San Bernardino, CA",25,439,"1,506,816",DR,PT,"$3,481,535","$3,790,068","$4,071,417","$4,578,755","$4,689,414","$4,913,111","$4,698,654","$4,958,997","$5,013,785","$4,900,055","$5,289,470","$6,581,826","$7,329,081","$7,963,520","$8,314,132","$9,689,036","$8,846,051","$10,903,417"
2008,9029,Omnitrans,San Bernardino,CA,"Riverside-San Bernardino, CA",25,439,"1,506,816",MB,DO,"$11,744,569","$13,079,979","$14,293,356","$14,915,199","$17,615,578","$20,485,662","$23,793,218","$24,655,434","$23,809,678","$29,307,323","$37,831,458","$41,222,116","$46,855,726","$49,290,248","$51,979,194","$54,809,393","$57,623,362","$56,392,881"
2008,9029,Omnitrans,San Bernardino,CA,"Riverside-San Bernardino, CA",25,439,"1,506,816",MB,PT,"$810,813","$2,483,007","$2,428,203","$2,159,312","$1,436,910","$1,367,607","$1,246,280","$1,207,327","$1,113,515","$1,217,047","$1,270,925","$1,327,478","$1,382,972","$3,278,808","$4,038,477","$360,175",,
2008,9030,North County Transit District,Oceanside,CA,"San Diego, CA",15,782,"2,674,436",CR,PT,,,,,"$9,239,776","$13,765,107","$12,721,907","$12,683,401","$15,114,055","$11,265,236","$12,020,605","$11,226,181","$12,372,116","$13,985,455","$15,441,932","$16,198,448","$17,783,628","$17,823,532"
2008,9030,North County Transit District,Oceanside,CA,"San Diego, CA",15,782,"2,674,436",DR,PT,"$1,117,842","$1,270,450","$1,823,360","$1,878,304","$1,900,204","$1,793,347","$1,841,358","$2,004,946","$2,530,077","$2,212,613","$3,142,771","$2,472,684","$3,080,186","$3,614,852","$3,593,206","$3,709,255","$4,634,038","$4,511,804"
2008,9030,North County Transit District,Oceanside,CA,"San Diego, CA",15,782,"2,674,436",LR,PT,,,,,,,,,,,,,,,,,,"$7,219,770"
2008,9030,North County Transit District,Oceanside,CA,"San Diego, CA",15,782,"2,674,436",MB,DO,"$22,438,034","$24,575,261","$24,445,289","$24,314,763","$26,307,471","$26,279,956","$27,924,267","$28,066,437","$27,543,828","$30,560,092","$35,516,399","$36,411,965","$39,172,351","$39,660,424","$40,798,296","$43,466,451","$45,262,329","$47,241,588"
2008,9031,Riverside Transit Agency,Riverside,CA,"Riverside-San Bernardino, CA",25,439,"1,506,816",DR,PT,"$646,016","$672,393","$1,042,122","$1,347,734","$1,659,339","$1,808,092","$2,215,225","$2,303,053","$2,388,037","$3,031,119","$3,482,011","$3,669,287","$4,263,377","$5,467,063","$5,747,335","$5,827,367","$7,172,763","$8,278,322"
2008,9031,Riverside Transit Agency,Riverside,CA,"Riverside-San Bernardino, CA",25,439,"1,506,816",MB,DO,"$8,675,320","$9,645,351","$11,853,911","$12,345,864","$13,192,572","$13,918,279","$14,151,248","$14,611,840","$16,840,753","$18,986,434","$21,786,252","$23,088,582","$23,619,182","$25,004,196","$25,326,356","$27,847,812","$29,029,664","$32,290,694"
2008,9031,Riverside Transit Agency,Riverside,CA,"Riverside-San Bernardino, CA",25,439,"1,506,816",MB,PT,"$940,117","$1,337,767","$697,576","$936,817","$1,517,658","$1,574,078","$1,530,514","$2,230,991","$2,129,792","$2,735,387","$2,980,361","$3,567,207","$4,573,758","$6,602,620","$7,491,918","$7,814,174","$8,055,848","$8,692,160"
2008,9032,City of Phoenix Public Transit Department dba Valley Metro,Phoenix,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",DR,DO,,,,,,,,,,,,,,,,,"$3,563,730","$3,944,315"
2008,9032,City of Phoenix Public Transit Department dba Valley Metro,Phoenix,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",DR,PT,"$2,781,929","$3,125,860","$3,092,017","$3,976,925","$4,322,399","$5,048,302","$5,237,244","$5,702,539","$6,552,434","$7,434,649","$10,531,653","$12,697,989","$13,657,943","$14,847,428","$16,118,429","$17,792,710","$16,411,566","$17,852,170"
2008,9032,City of Phoenix Public Transit Department dba Valley Metro,Phoenix,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",JT,PT,,"$265,754",,,,,,,,,,,,,,,,
2008,9032,City of Phoenix Public Transit Department dba Valley Metro,Phoenix,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",MB,DO,,,,"$44,739,379","$45,003,456","$45,344,553","$49,689,841","$50,729,927","$51,650,257","$56,011,939","$68,191,533","$73,331,180",,,,,,
2008,9032,City of Phoenix Public Transit Department dba Valley Metro,Phoenix,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",MB,PT,"$915,467","$837,004","$2,234,267","$2,892,121","$2,732,144","$2,730,439","$3,078,381","$3,391,645","$5,723,355","$7,196,260","$10,698,913","$12,451,247","$94,865,822","$102,053,371","$107,035,667","$109,942,964","$118,586,752","$143,078,210"
2008,9033,City of Tucson,Tucson,AZ,"Tucson, AZ",50,291,"720,425",DR,DO,"$2,480,588","$3,195,231","$3,861,283","$4,256,333","$4,467,394","$4,859,567","$4,992,713","$5,094,229","$5,592,954","$5,886,845","$6,431,082","$6,939,553","$7,005,579","$8,761,627","$10,320,768","$11,647,765","$12,910,431","$13,406,814"
2008,9033,City of Tucson,Tucson,AZ,"Tucson, AZ",50,291,"720,425",MB,DO,"$17,903,899","$18,287,019","$19,642,316","$20,729,515","$21,969,412","$22,011,803","$22,930,886","$24,743,290","$27,514,799","$29,395,644","$31,099,355","$31,617,964","$34,144,676","$36,124,902","$38,414,047","$41,135,559","$43,158,518","$46,062,170"
2008,9034,City of Glendale Transit,Glendale,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",DR,DO,"$1,022,597","$1,028,946","$918,112","$1,010,326","$1,094,461","$1,124,378","$1,213,542","$1,317,341","$1,328,332","$1,517,514","$1,555,541","$1,771,986","$2,074,611","$2,245,044","$2,281,494","$2,567,067","$2,647,074","$2,874,738"
2008,9034,City of Glendale Transit,Glendale,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",DR,PT,,,,,,,,,,,,,,,,,,"$86,429"
2008,9034,City of Glendale Transit,Glendale,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",MB,DO,,,,,,,,,"$245,505","$314,166","$366,106","$322,778","$431,313","$552,747","$562,235","$690,542","$1,198,946","$1,088,741"
2008,9034,City of Glendale Transit,Glendale,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",MB,PT,,,,,,,,$0,$0,$0,"$207,512","$263,833","$261,288","$145,939","$258,338","$153,151",$0,
2008,9035,Gold Coast Transit,Oxnard,CA,"Oxnard, CA",91,76,"337,591",DR,PT,,,,,"$285,933","$326,968","$415,528","$373,477","$416,305","$973,827","$1,350,644","$1,685,129","$2,105,622","$2,041,111","$1,837,389","$1,697,425","$1,713,274","$1,820,446"
2008,9035,Gold Coast Transit,Oxnard,CA,"Oxnard, CA",91,76,"337,591",MB,DO,"$4,636,764","$5,220,920","$5,585,286","$5,903,609","$5,906,596","$5,816,247","$5,730,770","$6,153,558","$6,372,615","$7,266,058","$7,643,231","$7,736,699","$8,551,749","$9,699,066","$10,987,915","$11,589,399","$11,697,086","$12,623,472"
2008,9036,Orange County Transportation Authority,Orange,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",CR,PT,,"$1,962,267","$2,278,000","$1,206,453",,,,,,,,,,,,,,
2008,9036,Orange County Transportation Authority,Orange,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",DR,PT,"$6,067,953","$10,855,337","$12,838,000","$6,995,730","$6,899,464","$5,859,253","$6,438,892","$6,550,621","$5,761,037","$2,301,059",$0,"$19,681,038","$22,936,206","$28,119,363","$31,471,277","$32,404,007","$31,938,045","$35,346,236"
2008,9036,Orange County Transportation Authority,Orange,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",MB,DO,"$89,652,427","$90,587,948","$90,263,000","$93,635,608","$94,368,512","$92,610,344","$84,583,101","$87,175,308","$92,097,426","$98,071,376","$115,554,886","$127,214,110","$145,377,806","$162,981,386","$175,481,127","$190,010,494","$203,136,036","$210,604,214"
2008,9036,Orange County Transportation Authority,Orange,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",MB,PT,"$1,473,156","$2,196,031","$2,051,000","$1,641,267","$1,758,000","$693,098",$0,$0,$0,$0,$0,"$4,936,864","$4,839,273","$4,875,098","$5,079,110","$4,868,946","$6,617,437","$6,939,099"
2008,9036,Orange County Transportation Authority,Orange,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",VP,DO,"$108,594","$90,314","$91,000","$89,701",,,,,,,,,,,,,,
2008,9036,Orange County Transportation Authority,Orange,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",VP,PT,,,,,,,,,,,,,,,,,,"$1,732,289"
2008,9039,Culver City Municipal Bus Lines,Culver City,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",MB,DO,"$4,631,736","$4,765,281","$5,241,653","$5,161,747","$5,378,125","$5,686,569","$6,219,151","$6,467,763","$6,844,953","$8,415,636","$8,493,301","$9,129,700","$10,452,017","$11,051,729","$11,513,526","$12,807,670","$14,087,257","$15,030,464"
2008,9041,Montebello Bus Lines,Montebello,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",DR,DO,"$221,483","$258,306","$374,233","$294,951","$311,533","$307,827","$301,535","$291,667","$337,027","$298,583","$398,707","$443,129","$490,183","$467,919","$341,257","$384,844","$386,475",
2008,9041,Montebello Bus Lines,Montebello,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",DR,PT,,,,,,,,,,,,,,,,,"$5,176","$278,111"
2008,9041,Montebello Bus Lines,Montebello,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",MB,DO,"$7,410,902","$8,351,952","$8,718,060","$8,221,051","$8,288,126","$7,627,795","$8,026,514","$8,891,911","$9,208,294","$9,980,954","$11,902,369","$13,094,787","$15,211,233","$17,364,965","$19,092,677","$22,156,130","$22,916,500","$25,167,849"
2008,9041,Montebello Bus Lines,Montebello,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",MB,PT,,,,,,,,,"$230,093","$231,890","$241,534","$246,368","$267,238","$270,871","$371,083","$355,730","$350,181","$334,476"
2008,9042,City of Gardena Transportation Department,Gardena,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",DR,DO,"$562,941","$566,910",,,,,,,,,,,,,,,,
2008,9042,City of Gardena Transportation Department,Gardena,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",DR,PT,,,"$599,390","$648,557","$683,886","$713,095","$607,797","$586,428","$617,567","$597,393","$622,364","$641,712","$624,521","$630,114","$722,256","$749,250","$791,508","$797,981"
2008,9042,City of Gardena Transportation Department,Gardena,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",MB,DO,"$5,593,205","$5,984,767","$6,204,465","$6,745,570","$6,875,418","$6,692,850","$6,888,510","$6,822,838","$6,956,680","$7,723,991","$8,150,512","$8,485,838","$9,267,535","$9,632,251","$9,985,396","$11,102,938","$11,266,678","$11,228,947"
2008,9043,City of Commerce Municipal Buslines,Commerce,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",DR,DO,"$130,780","$159,846","$171,168","$126,624","$130,730","$147,777","$175,354","$231,623","$282,241","$316,035","$284,573","$306,041","$279,070","$329,617","$350,199","$520,738","$370,268","$461,308"
2008,9043,City of Commerce Municipal Buslines,Commerce,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",MB,DO,"$831,965","$1,021,173","$1,102,835","$1,270,331","$1,219,838","$1,314,845","$1,381,967","$1,494,781","$1,473,864","$1,508,269","$1,612,918","$1,683,516","$1,784,552","$1,894,440","$1,990,071","$2,205,608","$2,228,698","$2,213,333"
2008,9044,City of Arcadia Transit,Arcadia,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",DR,PT,"$862,246","$973,347","$976,793","$937,832","$1,033,590","$1,004,403","$977,692","$977,597","$1,095,215","$899,599","$997,577","$1,291,704","$1,271,228","$1,294,348","$1,489,229","$1,471,825","$1,402,113","$1,315,788"
2008,9045,Regional Transportation Commission of Southern Nevada,Las Vegas,NV,"Las Vegas, NV",31,286,"1,314,357",DR,DO,,,,,,,,,,,"$15,917,625",,,,,,,
2008,9045,Regional Transportation Commission of Southern Nevada,Las Vegas,NV,"Las Vegas, NV",31,286,"1,314,357",DR,PT,,,,,,,,,,,,"$25,921,868","$20,450,851","$22,074,451","$24,122,387","$26,845,510","$30,253,029","$34,255,853"
2008,9045,Regional Transportation Commission of Southern Nevada,Las Vegas,NV,"Las Vegas, NV",31,286,"1,314,357",MB,DO,"$6,533,337","$7,177,656","$1,159,086",,,,,,,,"$59,017,567",,,,,,,
2008,9045,Regional Transportation Commission of Southern Nevada,Las Vegas,NV,"Las Vegas, NV",31,286,"1,314,357",MB,PT,,,,,,,,,,,,"$69,064,577","$76,796,242","$77,450,055","$89,663,183","$105,758,919","$111,762,191","$123,705,587"
2008,9050,Simi Valley Transit,Simi Valley,CA,"Simi Valley, CA",238,27,"112,345",DR,DO,"$86,936","$125,523","$125,330","$147,569",,,,"$423,755","$498,538","$606,109","$712,796","$1,080,741","$1,284,271","$1,475,022","$1,743,094","$2,017,390","$1,990,345","$1,792,793"
2008,9050,Simi Valley Transit,Simi Valley,CA,"Simi Valley, CA",238,27,"112,345",MB,DO,"$1,025,721","$1,175,825","$1,167,220","$1,280,140",,,,"$1,774,862","$1,685,404","$1,997,081","$2,290,365","$2,157,890","$2,348,621","$2,608,488","$2,704,113","$3,168,036","$3,395,927","$3,412,595"
2008,9052,City of Corona,Corona,CA,"Riverside-San Bernardino, CA",25,439,"1,506,816",DR,PT,"$282,869","$352,347","$375,965","$396,257","$409,599","$478,420","$455,122","$550,072","$530,616","$721,396","$645,874","$550,314","$566,135","$631,830","$651,174","$653,816","$738,286","$909,967"
2008,9052,City of Corona,Corona,CA,"Riverside-San Bernardino, CA",25,439,"1,506,816",MB,PT,,,,,,,,,,,"$215,491","$451,941","$588,788","$681,357","$799,461","$862,299","$873,923","$930,090"
2006,9054,"San Diego Trolley, Inc.",San Diego,CA,"San Diego, CA",15,782,"2,674,436",LR,DO,"$16,840,484","$18,922,651","$19,911,414","$19,337,318","$19,948,011","$20,842,211","$23,170,932","$26,494,217","$29,340,950","$32,154,689","$37,279,268","$37,358,997","$38,985,869","$41,830,450","$47,960,118","$55,014,602",,
1996,9055,Monterey County Rides,Salinas,CA,"Salinas, CA",188,35,"122,225",DR,PT,"$661,509","$756,949","$831,949","$796,612","$853,769","$918,221",,,,,,,,,,,,
1994,9056,Economic Opportunity Board of Clark County,Las Vegas,NV,"Las Vegas, NV",45,231,"697,348",DR,DO,"$1,181,870","$1,341,484","$2,043,289","$2,525,157",,,,,,,,,,,,,,
