Last_Report_Year,TRS_ID,System_Name,City,State,UZA_NAME,UZA,UZA_Area_SQ_Miles,UZA_Population,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007
2007,4103,Wiregrass Transit Authority,Dothan,AL,"Dothan, AL",377,53,"60,792",,,,"$9,006",,,,,,$0,$0,$242,"$294,113",$0,$0,"$58,081","$462,915"
2007,4104,"Senior Resource Association, Inc.",Vero Beach,FL,"Vero Beach-Sebastian, FL",220,81,"120,962",,,,,"$291,957","$4,315",$0,$0,$0,"$4,150",$0,$0,$0,"$11,988",,"$20,195","$20,293"
2007,4105,Department of Transportation and Public Works,San Juan,PR,"San Juan, PR",500,892,"2,216,616",,,,"$29,886,290","$38,327,999","$2,503,652","$2,503,652","$2,503,652","$2,503,652",$0,$0,"$201,000",$0,$0,"$732,948","$722,784",$0
2001,4106,Comsis Mobility Services ,Miami,FL,"Miami--Hialeah, FL",16,353,"1,914,660",,,,"$4,965,045","$11,570,612","$11,182,611","$10,866,155","$11,110,013","$11,333,722",,"$11,962,861",,,,,,
2007,4108,Research Triangle Regional Public Transportation Authority,Research Triangle Park,NC,"Durham, NC",109,157,"287,796",,,,,"$54,373","$34,916","$25,411","$381,020",$0,$0,$0,"$176,207","$563,289","$281,198","$118,710","$1,059,646","$879,449"
1995,4109,"B & L Services, Inc. ",Fort Lauderdale,FL,"Fort Lauderdale--Hollywood--Pompano Beach, FL",26,327,"1,238,134",,,,,"$9,757,673",,,,,,,,,,,,
2007,4110,Charleston Area Regional Transportation Authority,Charleston,SC,"Charleston-North Charleston, SC",75,231,"423,410",,,,,,$0,"$3,571,429","$3,757,679","$2,703,786","$3,661,314","$3,304,364","$3,714,325","$3,931,177","$223,888","$1,259,290","$140,150","$219,041"
2007,4111,Morgan County Area Transportation System,Decatur,AL,"Decatur, AL",433,28,"52,315",,,,,,,$0,,,,,,$0,,"$76,792",$0,$0
2007,4113,"Council on Aging of Martin County, Inc.",Stuart,FL,"Port St. Lucie, FL",117,169,"270,774",,,,,,,$50,$0,"$2,125",$0,$0,"$1,925","$25,995",$0,$0,$0,$0
2007,4120,"City of Ocala, Florida",Ocala,FL,"Ocala, FL",246,89,"106,542",,,,,,,,,"$8,411","$36,758","$44,756","$36,000","$17,830","$18,733","$17,323","$19,263","$20,311"
2007,4127,Polk County Transit Services Division - Polk County Board of County Commissioners,Bartow,FL,"Lakeland, FL",151,121,"199,487",,,,,,,,,,$0,$0,"$39,250",$0,$0,$0,$0,$0
2007,4128,Okaloosa County Board of County Commissioners,Fort Walton Beach,FL,"Fort Walton Beach, FL",191,97,"152,741",,,,,,,,,,$0,$0,"$7,108","$9,320","$28,111","$37,713","$48,403","$38,560"
2007,4129,Charlotte County Transit Division,Punta Gorda,FL,"North Port-Punta Gorda, FL",218,89,"122,421",,,,,,,,,,,$0,$0,$240,"$3,440","$1,620","$1,503",$193
2007,4130,Macon-Bibb County Transit Authority,Macon,GA,"Macon, GA",203,81,"135,170",,,,,,,,,,,,"$52,224","$87,526","$30,264","$36,109","$34,319","$24,698"
2007,4131,Davidson County Transportation,Lexington,NC,"High Point, NC",205,94,"132,844",,,,,,,,,,,,"$65,000",,,,,
2007,4132,Goldsboro-Wayne Transportation Authority,Goldsboro,NC,"Goldsboro, NC",396,44,"57,915",,,,,,,,,,,"$45,493",,,,,,
2007,4133,Guildford County Transportation,Greensboro,NC,"Greensboro, NC",121,135,"267,884",,,,,,,,,,,,,,,$0,$0,$0
2006,4134,"Advanced Transportation Solutions, LLC",Miami,FL,"Miami, FL",5,"1,116","4,919,036",,,,,,,,,,,"$1,945,869","$18,962,144","$25,341,458","$27,706,552","$32,460,729","$35,321,376",
2007,4135,Georgia Regional Transportation Authority,Atlanta,GA,"Atlanta, GA",11,"1,963","3,499,840",,,,,,,,,,,,$0,$0,$0,$0,$0,$0
2007,4138,Gwinnett County Board of Commissioners,Lawrenceville,GA,"Atlanta, GA",11,"1,963","3,499,840",,,,,,,,,,,,$0,$0,$0,$0,"$955,039","$1,298,316"
2007,4140,Collier Area Transit,Naples,FL,"Bonita Springs-Naples, FL",138,150,"221,251",,,,,,,,,,,,,,,$0,$0,$0
2007,4141,Central Midlands Regional Transit Authority,Columbia,SC,"Columbia, SC",77,269,"420,537",,,,,,,,,,,,,$0,$0,$0,"$7,411","$49,973"
2007,4142,City of Canton Transit,Canton,GA,"Atlanta, GA",11,"1,963","3,499,840",,,,,,,,,,,,,$0,$0,$0,$0,"$2,354"
2007,4143,Town of Cary,Cary,NC,"Raleigh, NC",66,320,"541,527",,,,,,,,,,,,,,$0,$0,$0,$0
2007,4146,Hernando County Board of County Commissioners,Brooksville,FL,"Brooksville, FL",255,84,"102,193",,,,,,,,,,,,,,,$0,$0,"$10,870"
2007,4147,NC State University Transportation Department,Raleigh,NC,"Raleigh, NC",66,320,"541,527",,,,,,,,,,,,,,,"$1,073,093","$1,244,616","$776,258"
2007,4148,"Tri-County Community Council, Inc.",Bonifay,FL,"Panama City, FL",207,102,"132,419",,,,,,,,,,,,,,"$22,505",$0,$0,$0
2007,4152,"Miami Lakes - VPSI, Inc.",Miami Lakes,FL,"Miami, FL",5,"1,116","4,919,036",,,,,,,,,,,,,,,$0,"$331,266","$1,242,518"
2007,4153,"Marietta - VPSI, Inc.",Marietta,GA,"Atlanta, GA",11,"1,963","3,499,840",,,,,,,,,,,,,,,$0,"$899,666","$1,324,331"
2007,4155,"St Johns County, Florida,  Board of County Commissioners",St. Augustine,FL,"St. Augustine, FL",422,35,"53,519",,,,,,,,,,,,,,,,,$0
2007,4157,Clayton County Board of Commissioners,Jonesboro,GA,"Atlanta, GA",11,"1,963","3,499,840",,,,,,,,,,,,,,,,,$0
2007,4158,Lake County Board of County Commissioners,Tavares,FL,"Leesburg-Eustis, FL",263,71,"97,497",,,,,,,,,,,,,,,,,"$4,657,729"
2007,4159,Regional Transportation Authority,Nashville,TN,"Nashville-Davidson, TN",48,431,"749,935",,,,,,,,,,,,,,,,,"$3,827"
2007,4161,Cherokee County Board of Commissioners,Canton,GA,"Atlanta, GA",11,"1,963","3,499,840",,,,,,,,,,,,,,,,,$0
2007,5001,City of Appleton - Valley Transit,Appleton,WI,"Appleton, WI",163,73,"187,683","$3,068","$5,501","$6,341","$165,250","$189,811","$55,580","$66,192","$82,543","$82,744","$64,741","$61,675","$63,273","$52,272","$80,892","$96,595","$111,166","$83,669"
2007,5002,Green Bay Metro,Green Bay,WI,"Green Bay, WI",164,82,"187,316","$172,645","$119,692","$102,190","$180,720","$242,823","$175,838","$175,844","$234,493","$213,318","$181,827","$144,455","$104,665","$86,804","$65,604","$123,277","$158,678","$226,814"
2007,5003,Kenosha Transit,Kenosha,WI,"Kenosha, WI",241,42,"110,942","$23,129","$27,826","$15,759","$46,639",,"-$10,342","$13,401","$70,091","$73,115","$72,811","$44,782","$79,619","$84,935","$79,543","$67,059","$72,637","$110,454"
2007,5004,LaCrosse Municipal Transit Utility,LaCrosse,WI,"La Crosse, WI-MN",285,40,"89,966","$9,970","$5,876","$13,138","$9,867","$85,476","$138,023","$17,805","$18,549","$18,717","$22,558",$0,"$21,187","$22,108","$21,468","$20,147","$27,453","$38,718"
2007,5005,Metro Transit System,Madison,WI,"Madison, WI",95,114,"329,533","$79,733","$94,706","$117,117","$156,667","$170,950","$281,994","$290,601","$231,843","$244,126","$370,929","$353,659","$481,863","$483,838","$425,234","$467,759","$430,096","$438,856"
2007,5006,Belle Urban System - Racine,Racine,WI,"Racine, WI",209,46,"129,545","$30,900","$28,397","$21,850",,"$47,058","$24,103","$26,672","$64,247","$53,202","$87,288","$100,927","$206,166","$237,432","$264,330","$266,504","$259,456","$273,091"
2007,5008,Milwaukee County Transit System,Milwaukee,WI,"Milwaukee, WI",32,487,"1,308,913","$761,259","$611,630","$735,116","$678,530","$770,791","$649,059","$741,063","$969,911","$815,692","$1,339,039","$1,553,021","$3,404,351","$3,691,390","$4,368,501","$3,534,084","$4,494,707","$5,016,512"
2007,5009,Oshkosh Transit System,Oshkosh,WI,"Oshkosh, WI",336,27,"71,070",$524,$609,$832,"$9,881","$20,958","$23,489","$53,864","$34,768","$36,095","$38,524","$38,579","$37,880","$38,112","$41,298","$40,370","$42,874","$35,066"
2007,5010,Metro Regional Transit Authority,Akron,OH,"Akron, OH",60,308,"570,215","$273,937","$249,959","$247,456","$1,649,830","$553,652","$592,659","$554,257","$698,172","$829,382","$976,591","$792,569","$791,889","$575,635","$830,846","$634,924","$829,815","$718,717"
2007,5011,Stark Area Regional Transit Authority,Canton,OH,"Canton, OH",122,143,"266,595","$185,402","$179,383","$42,658","$43,507","$68,757","$61,396","$54,236","$214,071","$251,864","$236,326","$617,033","$53,557","$94,978",$0,$0,$0,"$53,564"
2007,5012,Southwest Ohio Regional Transit Authority,Cincinnati,OH,"Cincinnati, OH-KY-IN",26,672,"1,503,262","$1,063,390","$798,883","$939,284","$1,036,196","$1,498,377","$1,780,412","$2,002,277","$2,274,682","$2,495,609","$4,234,185","$4,118,015","$3,845,477","$1,561,262","$1,663,014","$1,937,679","$2,885,866","$4,504,631"
2007,5015,The Greater Cleveland Regional Transit Authority,Cleveland,OH,"Cleveland, OH",21,647,"1,786,647","$8,555,144","$14,593,332","$3,972,691","$3,931,196","$4,409,598","$4,061,504","$15,921,041","$14,617,142","$3,984,184","$4,896,117","$3,886,397","$1,737,022","$1,450,261","$1,538,474","$1,795,846","$1,525,462","$1,317,059"
2007,5016,Central Ohio Transit Authority,Columbus,OH,"Columbus, OH",36,398,"1,133,193","$2,530,390","$2,004,972","$1,746,421","$1,776,312","$2,448,305","$2,615,454","$2,548,136","$4,815,503","$2,666,746","$2,943,077","$2,617,720","$2,632,384","$1,713,128","$1,244,040","$1,616,506","$1,800,285","$2,163,072"
2007,5017,Greater Dayton Regional Transit Authority,Dayton,OH,"Dayton, OH",52,324,"703,444","$5,330,499","$4,555,558","$4,281,313","$4,642,138","$4,649,149","$4,060,074","$4,071,895","$4,261,935","$2,025,055","$1,348,549","$785,783","$1,829,371","$1,760,493","$1,369,327","$1,576,311","$2,122,897","$3,040,871"
1995,5018,Hamilton City Lines ,Hamilton,OH,"Hamilton, OH",193,53,"118,315","$10,602","$6,139","$3,025",,,,,,,,,,,,,,
2007,5019,City of Middletown - Middletown Transit System,Middletown,OH,"Middletown, OH",273,48,"94,355","$2,808","$3,060","$2,662","$3,434","$2,527","$2,485","$3,225","$2,895","$2,895","$2,685","$2,895","$1,619",$0,$0,"$26,324","$1,350","$1,384"
2007,5020,Springfield City Area Transit,Springfield,OH,"Springfield, OH",286,44,"89,684","$76,409","$31,800",$0,"$1,161","$1,163","$1,300","$2,666","$17,646","$16,588","$15,738","$17,449","$36,790","$24,921","$24,901","$32,023","$38,374","$59,496"
2007,5021,Portage Area Regional Transportation Authority,Kent,OH,"Akron, OH",60,308,"570,215",,,,,,"$325,769",,"$181,228","$190,439","$508,700","$762,316","$106,907","$99,176","$1,538,486","$2,485,053","$2,629,724","$2,653,803"
2007,5022,Toledo Area Regional Transit Authority,Toledo,OH,"Toledo, OH-MI",71,202,"503,008","$518,906","$389,987","$436,449","$464,327","$572,865","$497,860","$639,344","$1,452,561","$1,417,067","$1,368,714","$1,156,560","$1,021,231","$750,706","$532,173","$329,575","$387,059","$553,471"
2007,5024,Western Reserve Transit Authority,Youngstown,OH,"Youngstown, OH-PA",80,228,"417,437","$169,620","$100,799","$223,158","$107,104","$135,623","$133,899","$162,484","$231,065","$177,604","$248,831","$289,572","$558,658","$210,239","-$22,542","$209,896","$226,875","$219,628"
2007,5025,Duluth Transit Authority,Duluth,MN,"Duluth, MN-WI",225,66,"118,265","$165,943","$169,747","$10,085,665","$1,011,763","$947,018","$884,446","$799,255","$665,564","$720,755","$713,325","$735,403","$718,360","$482,190","$256,543","$223,091","$163,461","$402,009"
2007,5026,City of Moorhead Transit,Moorhead,MN,"Fargo, ND-MN",197,46,"142,477","$10,160","$30,682",,"$10,686","$33,876","$32,303","$47,229","$36,037","$37,409","$37,602","$41,951","$57,177","$44,879","$37,551","$32,729","$26,835","$44,072"
2007,5027,Metro Transit,Minneapolis,MN,"Minneapolis-St. Paul, MN",16,894,"2,388,593","$4,357,022","$3,630,335","$2,758,480","$4,366,737","$2,115,563","$3,431,514","$4,548,691","$3,521,919","$3,719,950","$5,021,790","$4,225,709","$6,929,329","$6,670,511","$5,793,162","$6,470,467","$3,568,139","$4,399,044"
2007,5028,St. Cloud Metropolitan Transit Commission,St. Cloud,MN,"St. Cloud, MN",280,39,"91,305","$81,438","$101,262","$68,134","$148,165","$178,320","$119,079","$131,069","$148,941","$156,727","$196,834","$160,176","$84,479","$219,005","$221,734","$273,571","$324,750","$278,909"
2007,5029,Bay Metropolitan Transit Authority,Bay City,MI,"Bay City, MI",326,40,"74,048","$57,210","$41,972","$278,476","$277,710","$55,755","$57,050","$57,641","$79,040","$89,935","$177,701","$152,578","$106,784","$169,388","$226,733","$480,248","$132,285","$111,830"
2007,5030,Battle Creek Transit,Battle Creek,MI,"Battle Creek, MI",313,51,"79,135","$52,891","$9,981","$73,593","$128,400","$104,119","$70,410","$70,759","$87,045","$110,965","$45,689","$43,876","$63,911","$66,722","$30,385","$26,581","$21,580","$65,176"
2007,5031,Suburban Mobility Authority for Regional Transportation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377","$769,161","$644,962","$518,798","$1,276,259","$1,166,902","$641,843","$970,907","$1,261,289","$1,302,956","$1,262,503","$1,061,637","$3,037,548","$735,330","$576,586","$1,002,900","$1,428,281","$1,660,108"
2007,5032,Mass Transportation Authority,Flint,MI,"Flint, MI",86,231,"365,096","$306,049","$350,662","$356,836","$632,213","$330,240","$240,552","$265,982","$189,481","$214,087","$270,024","$304,696","$275,519","$280,560","$394,911","$339,606","$264,618","$439,018"
2007,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080","$175,712","$242,058","$146,486","$133,999","$91,212","$70,821","$74,151","$146,811","$163,263","$205,402","$269,931","$246,408","$197,396","$183,498","$349,418","$424,345","$488,028"
2007,5034,City of Jackson Transportation Authority,Jackson,MI,"Jackson, MI",292,52,"88,050","$250,469","$226,021","$260,867","$253,140","$263,343","$314,092","$304,439","$197,828","$203,109","$365,780","$222,541","$929,081","$739,847","$812,841","$798,314","$678,812","$326,438"
2007,5035,Kalamazoo Metro Transit System,Kalamazoo,MI,"Kalamazoo, MI",161,108,"187,961","$269,065","$236,233","$118,551","$71,443","$158,914","$163,832","$133,035","$176,362","$126,720","$167,719","$249,625","$282,740","$48,019","$80,694","$189,208","$86,940","$532,199"
2007,5036,Capital Area Transportation Authority,Lansing,MI,"Lansing, MI",104,137,"300,032","$472,678","$359,305","$235,192","$346,723","$535,162","$363,212","$359,185","$354,563","$405,275","$537,438","$109,365","$670,116","$926,216","$858,749","$826,687","$1,011,235","$1,217,290"
2007,5037,Muskegon Area Transit System,Muskegon Heights,MI,"Muskegon, MI",185,100,"154,729","$30,788","$22,002","$21,827","$40,915","$205,796","$167,153","$178,439","$54,059","$73,458","$61,616","$65,988","$64,290","$37,210","$76,057","$77,996","$79,221","$85,359"
2007,5038,Niles Dial-A-Ride,Niles,MI,"South Bend, IN-MI",113,156,"276,498",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$15,324","$13,057","$17,383"
2007,5039,Saginaw Transit Authority Regional Service,Saginaw,MI,"Saginaw, MI",200,74,"140,985","$493,655","$392,648","$370,058","$528,879",,"$593,829","$126,155","$207,924","$13,104",,"$14,030","$590,107",$0,"$197,218","$43,547","$47,340","$93,544"
2007,5040,Ann Arbor Transportation Authority,Ann Arbor,MI,"Ann Arbor, MI",112,129,"283,904","$399,587","$256,686","$209,933","$298,218","$511,887","$570,418","$469,145","$501,894","$633,659","$841,308","$644,111","$281,492","$811,024","$857,163","$297,273","$635,234","$973,017"
2007,5041,City of Anderson Transportation System,Anderson,IN,"Anderson, IN",265,63,"97,038",$591,"$16,184","$1,828,254",$515,,"$68,261","$13,419","$18,023","$18,722","$23,614","$11,380","$38,534",,"$15,495","$18,694","$15,043","$17,654"
2007,5042,East Chicago Transit,East Chicago,IN,"Chicago, IL-IN",3,"2,123","8,307,904",,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$2,161",$0,$500,,$0,"$1,080"
2007,5043,Metropolitan Evansville Transit System,Evansville,IN,"Evansville, IN-KY",142,106,"211,989","$88,303","$14,640","$29,664","$47,707","$52,966","$61,550","$99,122","$131,516","$92,493","$107,106","$70,931","$144,779","$54,674","$121,562","$160,991","$244,921","$61,728"
2007,5044,Fort Wayne Public Transportation Corporation,Fort Wayne,IN,"Fort Wayne, IN",110,135,"287,759","$429,864","$397,546","$443,683","$476,622","$550,691","$539,107","$611,212","$538,802","$546,514","$707,144","$391,254","$322,263","$367,816","$408,364","$223,838","$337,989","$301,074"
2007,5045,Gary Public Transportation Corporation,Gary,IN,"Chicago, IL-IN",3,"2,123","8,307,904","$113,948","$141,747","$41,462","$131,997","$60,195","$25,034","$148,394","$59,687","$57,831","$71,884","$31,084","$44,719","$86,109","$2,100,482","$118,331","$118,405","$190,300"
2007,5047,Bloomington-Normal Public Transit System,Bloomington,IL,"Bloomington-Normal, IL",237,37,"112,415","$42,961","$26,455","$36,092","$16,246","$21,762","$30,790","$27,271","$22,099","$23,454","$11,838","$19,730","$7,155","$6,426","$14,792","$26,873","$21,702","$99,327"
2007,5048,Northwest Indiana Community Action Corporation,Crown Point,IN,"Chicago, IL-IN",3,"2,123","8,307,904","$142,564","$186,945",$0,$0,$0,,$0,$0,$0,"$18,647",$0,$0,$0,$0,$0,$0,$0
2000,5049,"Tradewinds Rehabilitation Center, Inc.",Gary,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087","$366,904","$182,495","$59,409","$86,011","$62,906",,,"$70,812","$116,075","$128,591",,,,,,,
2007,5050,Indianapolis and Marion County Public Transportation,Indianapolis,IN,"Indianapolis, IN",33,553,"1,218,919","$544,114","$365,124","$268,329","$391,728",$0,"$343,776","$468,469","$267,266","$386,884","$448,409","$388,268","$1,063,670","$2,300,775","$1,869,520","$1,355,730","$1,791,575","$2,638,923"
2007,5051,Greater Lafayette Public Transportation Corporation,Lafayette,IN,"Lafayette, IN",212,55,"125,738","$109,413","$105,286","$206,592","$223,598","$222,272","$275,031","$267,599","$298,827","$266,418","$306,517","$313,399","$273,197","$355,041","$365,843","$435,404","$476,244","$555,353"
2007,5052,South Bend Public Transportation Corporation,South Bend,IN,"South Bend, IN-MI",113,156,"276,498","$59,402","$128,503","$198,803","$255,028","$228,585","$232,370","$103,855","$72,800","$279,820","$325,243","$307,124","$264,152","$313,383","$215,578","$484,756","$437,066","$457,313"
2007,5053,Terre Haute Transit Utility,Terre Haute,IN,"Terre Haute, IN",312,43,"79,376","$2,882","$3,867","$838,171","$886,004","$1,041,456","$1,176,089","$10,750,832","$1,240,587","$1,011,332","$1,530","$11,010",$0,$0,$0,$0,$0,$0
2007,5054,Muncie Indiana Transit System,Muncie,IN,"Muncie, IN",283,43,"90,673","$129,140","$61,580","$40,456","$52,494","$134,779","$99,337","$125,069","$81,312","$116,210","$146,322","$85,504","$47,134",-$181,"$11,758","$40,669","$86,830","$100,684"
2000,5055,City of Loves Park Transit System ,Loves Park,IL,"Rockford, IL",123,91,"207,826","$5,941","$11,729","$6,504","$14,279",,,"$4,552","$10,039","$15,042","$4,309",,,,,,,
2007,5056,Greater Peoria Mass Transit District,Peoria,IL,"Peoria, IL",127,123,"247,172","$165,361","$162,967","$233,722","$320,935","$247,307","$157,889","$197,159","$249,722","$192,228","$247,401","$245,771","$201,399","$143,890","$346,662","$348,000","$361,376","$493,620"
2007,5057,Rock Island County Metropolitan Mass Transit District,Moline ,IL,"Davenport, IA-IL",118,124,"270,626","$56,400","$29,833","$61,766","$114,987","$231,559","$307,736","$421,849","$527,122","$505,042","$455,862","$391,437","$328,571","$177,480","$236,022","$337,983","$286,044","$309,698"
2007,5058,Rockford Mass Transit District,Rockford,IL,"Rockford, IL",119,139,"270,414","$116,260","$120,350","$122,754","$6,341,127","$355,033","$134,582","$120,474","$117,716","$116,591","$104,438","$116,878","$98,368","$58,841","$60,482","$89,307","$139,439","$171,345"
2007,5059,Springfield Mass Transit District,Springfield,IL,"Springfield, IL",189,87,"153,516","$131,151","$133,697","$117,878","$138,151","$178,058","$219,919","$261,985","$296,764","$324,446","$337,992","$368,334","$187,046","$138,351","$97,769","$173,106","$302,005","$347,651"
2007,5060,Champaign-Urbana Mass Transit District,Urbana,IL,"Champaign, IL",215,41,"123,938","$364,021","$342,169","$346,700","$369,225","$549,379","$504,102","$312,338","$338,803","$389,830","$400,638","$718,262","$1,179,010","$1,166,242","$1,077,181","$1,292,422","$1,406,324","$1,512,117"
2007,5061,Decatur Public Transit System,Decatur,IL,"Decatur, IL",266,50,"96,454","$32,402","$33,745","$24,600","$52,782","$59,074","$53,704","$28,381","$17,835","$87,195","$15,018","$85,146","$36,835","$38,343","$26,949","$66,785","$81,090","$87,147"
2007,5065,Pekin Municipal Bus Service,Pekin,IL,"Peoria, IL",127,123,"247,172","$2,307","$2,345","$1,860",$0,$0,"$12,960","$9,722","$6,601","$6,508","$3,625","$9,083",,,,,,
2007,5066,Chicago Transit Authority,Chicago,IL,"Chicago, IL-IN",3,"2,123","8,307,904","$12,461,803","$10,086,960","$11,500,666","$12,096,238","$25,435,433","$20,255,987","$23,513,409","$50,789,936","$31,093,034","$45,507,874","$37,139,593","$56,136,779","$30,059,642","$32,806,638","$36,194,776","$41,385,163","$44,175,591"
1991,5074,Highland Park Transit ,Highland Park,IL,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",$160,,,,,,,,,,,,,,,,
2007,5088,Sheboygan Transit System,Sheboygan,WI,"Sheboygan, WI",344,26,"68,600","$31,892","$18,599","$18,487","$67,700","$94,303","$106,761","$124,383","$118,605","$159,328","$88,764","$32,619","$85,314","$87,442","$177,270","$228,781","$195,126","$189,506"
2007,5090,Richland County Transit,Mansfield,OH,"Mansfield, OH",310,51,"79,698","$18,827","$26,507","$26,933","$140,741","$153,562","$44,980","$58,204","$79,560","$32,965","$16,210","$13,392","$95,708","$70,070","$43,014","$53,384","$48,140","$54,052"
2007,5091,Wausau Area Transit System,Wausau,WI,"Wausau, WI",345,37,"68,221",$343,"$1,825","$10,276","$39,482","$61,080","$20,953","$25,108","$26,496","$19,639","$29,768","$28,257","$31,030","$34,735","$36,903","$35,244","$46,198","$68,534"
2007,5092,City of Rochester Public Transportation,Rochester,MN,"Rochester, MN",281,40,"91,271",$0,$0,$0,"$482,980","$482,778",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$59,901"
2007,5093,Allen County Regional Transit Authority,Lima,OH,"Lima, OH",325,46,"74,071","$143,020","$116,720","$78,243","$65,679",,,,,,,,,,,,,
2002,5094,Waukesha County Transit System,Waukesha,WI,"Milwaukee, WI",32,487,"1,308,913",$0,$0,"$127,730","$546,105","$533,377",$0,$0,"$7,015",$0,$0,$0,$0,,,,,
2007,5095,Lorain County Transit,Elyria,OH,"Lorain-Elyria, OH",157,88,"193,586","$16,974",$0,$0,"$105,482","$75,963","$361,132","$226,043","$226,160","$117,383","$116,144","$164,509","$37,651","$38,751","$25,444","$46,463","$88,350","$71,948"
2007,5096,City of Waukesha Transit Commission,Waukesha,WI,"Milwaukee, WI",32,487,"1,308,913","$27,856","$23,845","$23,810","$26,534","$31,838","$76,720","$28,295","$31,922","$30,758","$28,095","$40,078","$56,236","$124,936","$187,575","$184,289","$133,955","$121,357"
2004,5097,Campus Bus Service,Kent,OH,"Akron, OH",60,308,"570,215","$15,407","$12,886","$63,039","$31,087","$49,004","$58,358","$39,457","$57,906","$62,201","$65,042","$38,598","$163,276","$174,489","$156,682",,,
2007,5099,Eau Claire Transit,Eau Claire,WI,"Eau Claire, WI",279,57,"91,393","$10,684","$11,889","$11,294","$44,236","$111,163","$1,310,586","$2,678,806","$2,767,968","$229,046","$199,723","$279,767","$212,217","$216,418","$173,027","$28,966","$36,778","$38,649"
2007,5102,Hammond Transit System,Hammond,IN,"Chicago, IL-IN",3,"2,123","8,307,904","$7,182","$10,788","$12,452","$23,943","$26,493","$26,389","$25,566","$30,955","$35,114","$34,055","$32,876","$20,223","$17,321","$25,204","$17,447","$26,690","$17,768"
2007,5103,North Township of Lake County Dial-A-Ride,Hammond,IN,"Chicago, IL-IN",3,"2,123","8,307,904",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,,$0,$0,$0,$0,$0
2007,5104,Northern Indiana Commuter Transportation District,Chesterton,IN,"Chicago, IL-IN",3,"2,123","8,307,904","$2,511,767","$3,568,924","$4,634,623","$4,091,743","$4,191,245","$3,884,738","$4,066,880","$2,311,005","$2,217,779","$2,269,107","$3,592,444","$3,180,161","$3,378,635","$430,542","$628,914","$1,169,410","$1,310,955"
1997,5105,Portage Township Transportation ,Portage,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",$0,$0,$0,$0,$0,$0,,,,,,,,,,,
2007,5107,Henderson Area Rapid Transit,Henderson,KY,"Evansville, IN-KY",142,106,"211,989",$0,,,,,,,,,,,,,,,,
2007,5108,Janesville Transit System,Janesville,WI,"Janesville, WI",355,29,"66,034","$7,659","$8,864","$14,541","$29,969","$36,534","$31,871","$31,583","$52,259","$65,083","$38,706","$50,343","$55,317","$70,232","$38,407","$33,198","$45,330","$54,775"
2007,5109,City of Beloit Transit System,Beloit,WI,"Beloit, WI-IL",406,28,"56,462","$8,504","$7,691","$11,110","$22,706","$13,767","$30,927","$23,862","$18,571","$21,883","$90,888","$92,245","$119,902","$94,327","$96,486","$114,357","$107,612","$113,499"
2007,5110,Bloomington Public Transportation Corporation,Bloomington,IN,"Bloomington, IN",276,43,"92,456","$557,017","$138,710","$60,585","$70,964","$12,319","$11,618","$20,676","$22,336","$264,994","$280,685","$256,079","$162,970","$147,979","$150,918","$203,908","$238,923","$224,088"
1999,5112,Milwaukee County Paratransit System ,Milwaukee,WI,"Milwaukee, WI",27,512,"1,226,293","$80,819","$72,838",$0,"$1,139,300","$1,255,076",$0,$0,$0,$0,,,,,,,,
2007,5113,Pace - Suburban Bus Division,Arlington Heights,IL,"Chicago, IL-IN",3,"2,123","8,307,904","$1,864,820","$1,559,988","$1,453,119","$2,016,546","$2,865,030","$2,972,697","$3,255,588","$3,449,531","$3,438,167","$5,686,635","$4,304,974","$3,837,923","$6,422,698","$5,225,626","$6,166,380","$7,253,432","$7,778,388"
1993,5115,Goshen Transit System ,South Bend,IN,"Elkhart--Goshen, IN",228,52,"98,787",$0,$0,$0,,,,,,,,,,,,,,
2007,5117,Laketran,Grand River,OH,"Cleveland, OH",21,647,"1,786,647","$387,773","$226,583","$153,220","$351,630","$444,213","$533,037","$675,078","$1,105,436","$745,004","$1,214,748","$829,703","$653,387","$298,586","$451,832","$516,312","$603,424","$811,305"
2007,5118,Northeast Illinois Regional Commuter Railroad Corporation,Chicago,IL,"Chicago, IL-IN",3,"2,123","8,307,904","$23,935,041","$25,486,849","$25,725,363","$29,773,022","$35,457,484","$38,084,651","$43,375,049","$86,078,071","$44,878,773","$51,130,673","$53,421,619","$56,086,512","$58,280,053","$59,133,810","$59,788,016","$33,479,918","$40,993,258"
2007,5119,City of Detroit Department of Transportation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377","$581,718","$563,113","$658,787","$685,726","$801,737","$851,603","$975,115","$1,196,259","$921,354","$1,120,016","$887,314","$737,936","$837,321","$634,562","$1,437,064","$1,438,133","$1,306,268"
